0	1_x	1_y	2	3	4	5	6
CID100001690	doxorubicin	C0023449	text_mention	Acute lymphocytic leukemia	LLT	C0023449	Acute lymphocytic leukaemia
CID100001690	doxorubicin	C0023449	text_mention	Acute lymphocytic leukemia	PT	C0023449	Acute lymphocytic leukaemia
CID100001690	doxorubicin	C0023467	NLP_precondition	Leukemia, Myelocytic, Acute	LLT	C0023467	Acute myeloid leukaemia
CID100001690	doxorubicin	C0023467	NLP_precondition	Leukemia, Myelocytic, Acute	PT	C0085669	Acute leukaemia
CID100001690	doxorubicin	C0023467	NLP_precondition	Leukemia, Myelocytic, Acute	PT	C0023467	Acute myeloid leukaemia
CID100001690	doxorubicin	C0024299	NLP_indication	Lymphoma	LLT	C0024299	Lymphoma
CID100001690	doxorubicin	C0024299	NLP_indication	Lymphoma	PT	C0024305	Non-Hodgkin's lymphoma
CID100001690	doxorubicin	C0024299	NLP_indication	Lymphoma	PT	C0024299	Lymphoma
CID100001690	doxorubicin	C0024305	NLP_indication	Lymphoma, Non-Hodgkin	LLT	C0024305	Non-Hodgkin's lymphoma
CID100001690	doxorubicin	C0024305	NLP_indication	Lymphoma, Non-Hodgkin	PT	C0024305	Non-Hodgkin's lymphoma
CID100001690	doxorubicin	C0025202	text_mention	melanoma	LLT	C0025202	Malignant melanoma
CID100001690	doxorubicin	C0025202	text_mention	melanoma	PT	C0025202	Malignant melanoma
CID100001690	doxorubicin	C0025320	NLP_indication	Menopause	LLT	C0025320	Menopause
CID100001690	doxorubicin	C0025320	NLP_indication	Menopause	PT	C0025320	Menopause
CID100001690	doxorubicin	C0026764	NLP_indication	Multiple Myeloma	LLT	C0026764	Plasma cell myeloma
CID100001690	doxorubicin	C0026764	NLP_indication	Multiple Myeloma	PT	C0026764	Plasma cell myeloma
CID100001690	doxorubicin	C0026764	NLP_indication	Multiple Myeloma	PT	C0032131	Plasmacytoma
CID100001690	doxorubicin	C0027627	text_mention	Neoplasm Metastasis	LLT	C0027627	Metastasis
CID100001690	doxorubicin	C0027627	text_mention	Neoplasm Metastasis	PT	C0027627	Metastasis
CID100001690	doxorubicin	C0027651	NLP_indication	Neoplasms	LLT	C0027651	Neoplasm
CID100001690	doxorubicin	C0027651	NLP_indication	Neoplasms	PT	C0027651	Neoplasm
CID100001690	doxorubicin	C0027708	text_mention	Nephroblastoma	LLT	C0027708	Nephroblastoma
CID100001690	doxorubicin	C0027708	text_mention	Nephroblastoma	PT	C0027708	Nephroblastoma
CID100001690	doxorubicin	C0027819	text_mention	Neuroblastoma	LLT	C0027819	Neuroblastoma
CID100001690	doxorubicin	C0027819	text_mention	Neuroblastoma	PT	C0027819	Neuroblastoma
CID100001690	doxorubicin	C0029463	text_mention	Osteosarcoma	LLT	C0029463	Osteosarcoma
CID100001690	doxorubicin	C0029463	text_mention	Osteosarcoma	PT	C0029463	Osteosarcoma
CID100001690	doxorubicin	C0029925	text_mention	Ovarian Carcinoma	LLT	C0029925	Ovarian carcinoma
CID100001690	doxorubicin	C0029925	text_mention	Ovarian Carcinoma	PT	C1140680	Ovarian cancer
CID100001690	doxorubicin	C0035412	text_mention	Rhabdomyosarcoma	LLT	C0035412	Rhabdomyosarcoma
CID100001690	doxorubicin	C0035412	text_mention	Rhabdomyosarcoma	PT	C0035412	Rhabdomyosarcoma
CID100001690	doxorubicin	C0036220	NLP_precondition	Kaposi Sarcoma	LLT	C0036220	Kaposi's sarcoma
CID100001690	doxorubicin	C0036220	NLP_precondition	Kaposi Sarcoma	PT	C0036220	Kaposi's sarcoma
CID100001690	doxorubicin	C0040100	text_mention	Thymoma	LLT	C0040100	Thymoma
CID100001690	doxorubicin	C0040100	text_mention	Thymoma	PT	C0040100	Thymoma
CID100001690	doxorubicin	C0085669	text_mention	Acute leukemia	LLT	C0085669	Acute leukaemia
CID100001690	doxorubicin	C0085669	text_mention	Acute leukemia	PT	C0085669	Acute leukaemia
CID100001690	doxorubicin	C0086565	text_mention	Liver Dysfunction	LLT	C0086565	Hepatic function abnormal
CID100001690	doxorubicin	C0086565	text_mention	Liver Dysfunction	PT	C0086565	Hepatic function abnormal
CID100001690	doxorubicin	C0149925	NLP_indication	Small cell carcinoma of lung	LLT	C0149925	Small cell lung cancer
CID100001690	doxorubicin	C0149925	NLP_indication	Small cell carcinoma of lung	PT	C0149925	Small cell lung cancer
CID100001690	doxorubicin	C0235974	text_mention	Pancreatic carcinoma	LLT	C0235974	Pancreatic carcinoma
CID100001690	doxorubicin	C0235974	text_mention	Pancreatic carcinoma	PT	C0235974	Pancreatic carcinoma
CID100001690	doxorubicin	C0276535	NLP_indication	AIDS with Kaposi's sarcoma	LLT	C0276535	Kaposi's sarcoma AIDS related
CID100001690	doxorubicin	C0276535	NLP_indication	AIDS with Kaposi's sarcoma	PT	C0276535	Kaposi's sarcoma AIDS related
CID100001690	doxorubicin	C0278488	NLP_indication	Carcinoma breast stage IV	LLT	C0278488	Breast cancer stage IV
CID100001690	doxorubicin	C0278488	NLP_indication	Carcinoma breast stage IV	PT	C0278488	Breast cancer stage IV
CID100001690	doxorubicin	C0278688	text_mention	Stage IV Ovarian Carcinoma	LLT	C0278688	Ovarian epithelial cancer stage IV
CID100001690	doxorubicin	C0278688	text_mention	Stage IV Ovarian Carcinoma	PT	C0278688	Ovarian epithelial cancer stage IV
CID100001690	doxorubicin	C0278828	text_mention	Stage IV Bladder Cancer AJCC v6	LLT	C0278828	Bladder cancer stage IV
CID100001690	doxorubicin	C0278828	text_mention	Stage IV Bladder Cancer AJCC v6	PT	C0278828	Bladder cancer stage IV
CID100001690	doxorubicin	C0279680	text_mention	Transitional cell carcinoma of bladder	LLT	C0279680	Bladder transitional cell carcinoma
CID100001690	doxorubicin	C0279680	text_mention	Transitional cell carcinoma of bladder	PT	C0279680	Bladder transitional cell carcinoma
CID100001690	doxorubicin	C0280100	NLP_precondition	Solid tumour	LLT	C0280100	Solid tumour
CID100001690	doxorubicin	C0280100	NLP_precondition	Solid tumour	PT	C0027651	Neoplasm
CID100001690	doxorubicin	C0376358	text_mention	Malignant neoplasm of prostate	LLT	C0376358	Prostate cancer
CID100001690	doxorubicin	C0376358	text_mention	Malignant neoplasm of prostate	PT	C0376358	Prostate cancer
CID100001690	doxorubicin	C0476089	text_mention	Endometrial Carcinoma	LLT	C0476089	Endometrial cancer
CID100001690	doxorubicin	C0476089	text_mention	Endometrial Carcinoma	PT	C0476089	Endometrial cancer
CID100001690	doxorubicin	C0494165	NLP_precondition	Metastases to liver	LLT	C0494165	Metastases to liver
CID100001690	doxorubicin	C0494165	NLP_precondition	Metastases to liver	PT	C0494165	Metastases to liver
CID100001690	doxorubicin	C0494165	NLP_precondition	Metastases to liver	PT	C0856554	Hepatic cancer metastatic
CID100001690	doxorubicin	C0549473	text_mention	Thyroid carcinoma	LLT	C0549473	Thyroid carcinoma
CID100001690	doxorubicin	C0549473	text_mention	Thyroid carcinoma	PT	C0007115	Thyroid cancer
CID100001690	doxorubicin	C0553580	text_mention	Ewings sarcoma	LLT	C0553580	Ewing's sarcoma
CID100001690	doxorubicin	C0553580	text_mention	Ewings sarcoma	PT	C0553580	Ewing's sarcoma
CID100001690	doxorubicin	C0600139	text_mention	Prostate carcinoma	LLT	C0600139	Prostate carcinoma
CID100001690	doxorubicin	C0600139	text_mention	Prostate carcinoma	PT	C0376358	Prostate cancer
CID100001690	doxorubicin	C0677483	text_mention	Carcinoma testes	LLT	C0677483	Carcinoma testes
CID100001690	doxorubicin	C0677483	text_mention	Carcinoma testes	PT	C0153594	Testis cancer
CID100001690	doxorubicin	C0677886	text_mention	Epithelial ovarian cancer	LLT	C0677886	Ovarian epithelial cancer
CID100001690	doxorubicin	C0677886	text_mention	Epithelial ovarian cancer	PT	C0677886	Ovarian epithelial cancer
CID100001690	doxorubicin	C0678222	text_mention	Breast Carcinoma	LLT	C0678222	Carcinoma breast
CID100001690	doxorubicin	C0678222	text_mention	Breast Carcinoma	PT	C0006142	Breast cancer
CID100001690	doxorubicin	C0684249	text_mention	Carcinoma of lung	LLT	C0684249	Carcinoma of lung
CID100001690	doxorubicin	C0684249	text_mention	Carcinoma of lung	PT	C0242379	Lung neoplasm malignant
CID100001690	doxorubicin	C0687133	text_mention	Drug Interactions	LLT	C0687133	Drug interaction
CID100001690	doxorubicin	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug interaction
CID100001690	doxorubicin	C0699791	NLP_indication	Stomach Carcinoma	LLT	C0699791	Carcinoma stomach
CID100001690	doxorubicin	C0699791	NLP_indication	Stomach Carcinoma	PT	C0024623	Gastric cancer
CID100001690	doxorubicin	C0699885	text_mention	Carcinoma of bladder	LLT	C0699885	Bladder carcinoma
CID100001690	doxorubicin	C0699885	text_mention	Carcinoma of bladder	PT	C0005684	Bladder cancer
CID100001690	doxorubicin	C0849867	text_mention	Generalized illness	LLT	C0849867	Generalized illness
CID100001690	doxorubicin	C0849867	text_mention	Generalized illness	PT	C0231218	Malaise
CID100001690	doxorubicin	C0876994	NLP_precondition	Cardiotoxicity	LLT	C0876994	Cardiotoxicity
CID100001690	doxorubicin	C0876994	NLP_precondition	Cardiotoxicity	PT	C0876994	Cardiotoxicity
CID100001690	doxorubicin	C1140680	NLP_indication	Malignant neoplasm of ovary	LLT	C1140680	Ovarian cancer
CID100001690	doxorubicin	C1140680	NLP_indication	Malignant neoplasm of ovary	PT	C1140680	Ovarian cancer
CID100001690	doxorubicin	C1261473	NLP_indication	Sarcoma	LLT	C1261473	Sarcoma
CID100001690	doxorubicin	C1261473	NLP_indication	Sarcoma	PT	C1261473	Sarcoma
CID100001690	doxorubicin	C1378703	text_mention	Renal carcinoma	LLT	C1378703	Renal carcinoma
CID100001690	doxorubicin	C1378703	text_mention	Renal carcinoma	PT	C0740457	Renal cancer
CID100001690	doxorubicin	C1384494	NLP_indication	Metastatic Carcinoma	LLT	C1384494	Metastatic carcinoma
CID100001690	doxorubicin	C1384494	NLP_indication	Metastatic Carcinoma	PT	C2939419	Metastatic neoplasm
CID100001690	doxorubicin	C1704327	text_mention	Bone Sarcoma	LLT	C1704327	Bone sarcoma
CID100001690	doxorubicin	C1704327	text_mention	Bone Sarcoma	PT	C1704327	Bone sarcoma
CID100001690	doxorubicin	C2239176	text_mention	Liver carcinoma	LLT	C2239176	Hepatocellular carcinoma
CID100001690	doxorubicin	C2239176	text_mention	Liver carcinoma	PT	C0345904	Hepatic cancer
CID100001690	doxorubicin	C2239176	text_mention	Liver carcinoma	PT	C2239176	Hepatocellular carcinoma
CID100001690	doxorubicin	C3160887	NLP_precondition	Node-positive breast cancer	LLT	C3160887	Node-positive breast cancer
CID100001690	doxorubicin	C3160887	NLP_precondition	Node-positive breast cancer	PT	C0006142	Breast cancer
CID100001690	doxorubicin	C3160888	text_mention	Metastatic gastric adenocarcinoma	LLT	C3160888	Metastatic gastric adenocarcinoma
CID100001690	doxorubicin	C3160888	text_mention	Metastatic gastric adenocarcinoma	PT	C0278701	Adenocarcinoma gastric
CID100001690	doxorubicin	C3203710	text_mention	Bladder transitional cell carcinoma metastatic	LLT	C3203710	Bladder transitional cell carcinoma metastatic
CID100001690	doxorubicin	C3203710	text_mention	Bladder transitional cell carcinoma metastatic	PT	C3203710	Bladder transitional cell carcinoma metastatic
CID100001690	doxorubicin	C3495917	NLP_precondition	Advanced breast cancer	LLT	C3495917	Advanced breast cancer
CID100001690	doxorubicin	C3495917	NLP_precondition	Advanced breast cancer	PT	C0006142	Breast cancer
CID100001727	4-AP	C0026769	NLP_precondition	Multiple Sclerosis	LLT	C0026769	Multiple sclerosis
CID100001727	4-AP	C0026769	NLP_precondition	Multiple Sclerosis	PT	C0026769	Multiple sclerosis
CID100001727	4-AP	C0311394	text_mention	Difficulty walking	LLT	C0311394	Walking disability
CID100001727	4-AP	C0311394	text_mention	Difficulty walking	PT	C0311394	Walking disability
CID100001727	4-AP	C0311394	text_mention	Difficulty walking	PT	C0575081	Gait disturbance
CID100001775	phenytoin	C0003811	NLP_indication	Cardiac Arrhythmia	LLT	C0003811	Arrhythmia
CID100001775	phenytoin	C0003811	NLP_indication	Cardiac Arrhythmia	PT	C0003811	Arrhythmia
CID100001775	phenytoin	C0014544	NLP_precondition	Epilepsy	LLT	C0014544	Epilepsy
CID100001775	phenytoin	C0014544	NLP_precondition	Epilepsy	PT	C0014544	Epilepsy
CID100001775	phenytoin	C0014556	NLP_indication	Epilepsy, Temporal Lobe	LLT	C0014556	Temporal lobe epilepsy
CID100001775	phenytoin	C0014556	NLP_indication	Epilepsy, Temporal Lobe	PT	C0014556	Temporal lobe epilepsy
CID100001775	phenytoin	C0023895	text_mention	Liver diseases	LLT	C0023895	Liver disorder
CID100001775	phenytoin	C0023895	text_mention	Liver diseases	PT	C0151763	Hepatocellular injury
CID100001775	phenytoin	C0023895	text_mention	Liver diseases	PT	C0023895	Liver disorder
CID100001775	phenytoin	C0023895	text_mention	Liver diseases	PT	C0239571	Foetor hepaticus
CID100001775	phenytoin	C0035078	text_mention	Kidney Failure	LLT	C0035078	Renal failure
CID100001775	phenytoin	C0035078	text_mention	Kidney Failure	PT	C0035078	Renal failure
CID100001775	phenytoin	C0036572	NLP_indication	Seizures	LLT	C0036572	Convulsion
CID100001775	phenytoin	C0036572	NLP_indication	Seizures	PT	C0036572	Convulsion
CID100001775	phenytoin	C0038220	NLP_indication	Status Epilepticus	LLT	C0038220	Status epilepticus
CID100001775	phenytoin	C0038220	NLP_indication	Status Epilepticus	PT	C0038220	Status epilepticus
CID100001775	phenytoin	C0239981	text_mention	Hypoalbuminemia	LLT	C0239981	Hypoalbuminaemia
CID100001775	phenytoin	C0239981	text_mention	Hypoalbuminemia	PT	C0239981	Hypoalbuminaemia
CID100001775	phenytoin	C0311335	NLP_indication	Grand Mal Status Epilepticus	LLT	C0311335	Status epilepticus grand mal
CID100001775	phenytoin	C0311335	NLP_indication	Grand Mal Status Epilepticus	PT	C0038220	Status epilepticus
CID100001775	phenytoin	C0687133	text_mention	Drug Interactions	LLT	C0687133	Drug interaction
CID100001775	phenytoin	C0687133	text_mention	Drug Interactions	PT	C0687133	Drug interaction
CID100001775	phenytoin	C0728899	NLP_precondition	Intoxication	LLT	C0728899	Intoxication
CID100001775	phenytoin	C0728899	NLP_precondition	Intoxication	PT	C0032343	Poisoning
CID100001775	phenytoin	C0751494	text_mention	Convulsive Seizures	LLT	C0751494	Convulsive seizure
CID100001775	phenytoin	C0751494	text_mention	Convulsive Seizures	PT	C0036572	Convulsion
CID100001798	methazolamide	C0017601	text_mention	Glaucoma	LLT	C0017601	Glaucoma
CID100001798	methazolamide	C0017601	text_mention	Glaucoma	PT	C0017601	Glaucoma
CID100001798	methazolamide	C0149893	text_mention	Secondary glaucoma	LLT	C0149893	Secondary glaucoma
CID100001798	methazolamide	C0149893	text_mention	Secondary glaucoma	PT	C0017601	Glaucoma
CID100001798	methazolamide	C0154946	text_mention	Acute angle-closure glaucoma	LLT	C0154946	Acute angle-closure glaucoma
CID100001798	methazolamide	C0154946	text_mention	Acute angle-closure glaucoma	PT	C0017605	Angle closure glaucoma
CID100001798	methazolamide	C0339573	text_mention	Glaucoma, Primary Open Angle	LLT	C0339573	Primary open angle glaucoma
CID100001798	methazolamide	C0339573	text_mention	Glaucoma, Primary Open Angle	PT	C0017612	Open angle glaucoma
CID100001798	methazolamide	C0857070	text_mention	Chronic open angle glaucoma	LLT	C0857070	Chronic open angle glaucoma
CID100001798	methazolamide	C0857070	text_mention	Chronic open angle glaucoma	PT	C0017612	Open angle glaucoma
CID100001805	5-azacytidine	C0002893	text_mention	Refractory anemias	LLT	C0002893	Refractory anemia
CID100001805	5-azacytidine	C0002893	text_mention	Refractory anemias	PT	C2826318	Refractory cytopenia with unilineage dysplasia
CID100001805	5-azacytidine	C0002894	text_mention	Refractory anaemia with excess blasts	LLT	C0002894	Refractory anaemia with an excess of blasts
CID100001805	5-azacytidine	C0002894	text_mention	Refractory anaemia with excess blasts	PT	C0002894	Refractory anaemia with an excess of blasts
CID100001805	5-azacytidine	C0023467	text_mention	Leukemia, Myelocytic, Acute	LLT	C0023467	Acute myeloid leukaemia
CID100001805	5-azacytidine	C0023467	text_mention	Leukemia, Myelocytic, Acute	PT	C0085669	Acute leukaemia
CID100001805	5-azacytidine	C0023467	text_mention	Leukemia, Myelocytic, Acute	PT	C0023467	Acute myeloid leukaemia
CID100001805	5-azacytidine	C0023480	text_mention	Leukemia, Myelomonocytic, Chronic	LLT	C0023480	Chronic myelomonocytic leukaemia
CID100001805	5-azacytidine	C0023480	text_mention	Leukemia, Myelomonocytic, Chronic	PT	C0023480	Chronic myelomonocytic leukaemia
CID100001805	5-azacytidine	C0024115	NLP_precondition	Lung diseases	LLT	C0024115	Lung disorder
CID100001805	5-azacytidine	C0024115	NLP_precondition	Lung diseases	PT	C0024115	Lung disorder
CID100001805	5-azacytidine	C0026986	NLP_indication	Dysmyelopoietic Syndromes	LLT	C0026986	Myelodysplastic syndrome
CID100001805	5-azacytidine	C0026986	NLP_indication	Dysmyelopoietic Syndromes	PT	C0026986	Myelodysplastic syndrome
CID100001805	5-azacytidine	C0027022	text_mention	Myeloproliferative disease	LLT	C0027022	Myeloproliferative disorder
CID100001805	5-azacytidine	C0027022	text_mention	Myeloproliferative disease	PT	C0027022	Myeloproliferative disorder
CID100001805	5-azacytidine	C0027947	text_mention	Neutropenia	LLT	C0027947	Neutropenia
CID100001805	5-azacytidine	C0027947	text_mention	Neutropenia	PT	C0027947	Neutropenia
CID100001805	5-azacytidine	C0040034	text_mention	Thrombocytopenia	LLT	C0040034	Thrombocytopenia
CID100001805	5-azacytidine	C0040034	text_mention	Thrombocytopenia	PT	C0040034	Thrombocytopenia
CID100001805	5-azacytidine	C0280028	text_mention	Refractory anemia with excess blasts in transformation	LLT	C0280028	Refractory anemia with excess blasts in transformation
CID100001805	5-azacytidine	C0280028	text_mention	Refractory anemia with excess blasts in transformation	PT	C1963864	Myelodysplastic syndrome transformation
CID100001805	5-azacytidine	C0334044	text_mention	Dysplasia	LLT	C0334044	Dysplasia
CID100001805	5-azacytidine	C0334044	text_mention	Dysplasia	PT	C0334044	Dysplasia
CID100001875	methylprednisolone	C0001175	text_mention	Acquired Immunodeficiency Syndrome	LLT	C0001175	Acquired immunodeficiency syndrome
CID100001875	methylprednisolone	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0001175	Acquired immunodeficiency syndrome
CID100001875	methylprednisolone	C0001175	text_mention	Acquired Immunodeficiency Syndrome	PT	C0004364	Autoimmune disorder
CID100001875	methylprednisolone	C0001623	text_mention	Adrenal gland hypofunction	LLT	C0001623	Adrenal insufficiency
CID100001875	methylprednisolone	C0001623	text_mention	Adrenal gland hypofunction	PT	C0001623	Adrenal insufficiency
CID100001875	methylprednisolone	C0002871	text_mention	Anemia	LLT	C0002871	Anaemia
CID100001875	methylprednisolone	C0002871	text_mention	Anemia	PT	C0002871	Anaemia
CID100001875	methylprednisolone	C0002878	text_mention	Anemia, Hemolytic	LLT	C0002878	Haemolytic anaemia
CID100001875	methylprednisolone	C0002878	text_mention	Anemia, Hemolytic	PT	C0002878	Haemolytic anaemia
CID100001875	methylprednisolone	C0003868	text_mention	Arthritis, Gouty	LLT	C0003868	Gouty arthritis
CID100001875	methylprednisolone	C0003868	text_mention	Arthritis, Gouty	PT	C0003868	Gouty arthritis
CID100001875	methylprednisolone	C0003868	text_mention	Arthritis, Gouty	PT	C0018099	Gout
CID100001875	methylprednisolone	C0003872	text_mention	Arthritis, Psoriatic	LLT	C0003872	Psoriatic arthropathy
CID100001875	methylprednisolone	C0003872	text_mention	Arthritis, Psoriatic	PT	C0003872	Psoriatic arthropathy
CID100001875	methylprednisolone	C0003873	text_mention	Rheumatoid Arthritis	LLT	C0003873	Rheumatoid arthritis
