0	1
LASMIDITAN	ATP-binding cassette sub-family G member 2
LASMIDITAN	Solute carrier family 22 member 1
LASMIDITAN	Multidrug and toxin extrusion protein 1
LASMIDITAN	Multidrug and toxin extrusion protein 2
VONOPRAZAN	P-glycoprotein 1
CABOTEGRAVIR	Solute carrier family 22 member 6
CABOTEGRAVIR	Solute carrier family 22 member 8
CABOTEGRAVIR	P-glycoprotein 1
CABOTEGRAVIR	ATP-binding cassette sub-family G member 2
RIFAMYCIN	Solute carrier organic anion transporter family member 1A2
RIFAMYCIN	Solute carrier organic anion transporter family member 1B1
RIFAMYCIN	Solute carrier organic anion transporter family member 1B3
RIFAMYCIN	Solute carrier organic anion transporter family member 2A1
RIFAMYCIN	Solute carrier organic anion transporter family member 2B1
RIFAMYCIN	Multidrug and toxin extrusion protein 1
RIFAMYCIN	P-glycoprotein 1
ISTRADEFYLLINE	P-glycoprotein 1
ISTRADEFYLLINE	ATP-binding cassette sub-family G member 2
ISTRADEFYLLINE	Solute carrier organic anion transporter family member 1B1
ISTRADEFYLLINE	Solute carrier organic anion transporter family member 1B3
ISTRADEFYLLINE	Solute carrier family 22 member 6
ISTRADEFYLLINE	POU domain, class 2, transcription factor 2
ISTRADEFYLLINE	Multidrug and toxin extrusion protein 1
ISTRADEFYLLINE	Multidrug and toxin extrusion protein 2
TALAZOPARIB	P-glycoprotein 1
TALAZOPARIB	ATP-binding cassette sub-family G member 2
TENAPANOR	Solute carrier organic anion transporter family member 2B1
MOMELOTINIB	P-glycoprotein 1
MOMELOTINIB	ATP-binding cassette sub-family G member 2
MOMELOTINIB	Solute carrier organic anion transporter family member 1B1
MOMELOTINIB	Solute carrier organic anion transporter family member 1B3
TALINOLOL	P-glycoprotein 1
TALINOLOL	Canalicular multispecific organic anion transporter 1
CAPMATINIB	P-glycoprotein 1
CAPMATINIB	Multidrug and toxin extrusion protein 1
CAPMATINIB	Multidrug and toxin extrusion protein 2
CAPMATINIB	ATP-binding cassette sub-family G member 2
NIRAPARIB	ATP-binding cassette sub-family G member 2
NIRAPARIB	Multidrug and toxin extrusion protein 1
NIRAPARIB	Multidrug and toxin extrusion protein 2
NIRAPARIB	P-glycoprotein 1
FOSTEMSAVIR	P-glycoprotein 1
FOSTEMSAVIR	ATP-binding cassette sub-family G member 2
FOSTEMSAVIR	Solute carrier organic anion transporter family member 1B1
FOSTEMSAVIR	Solute carrier organic anion transporter family member 1B3
TIVOZANIB	P-glycoprotein 1
TIVOZANIB	ATP-binding cassette sub-family G member 2
BARICITINIB	Solute carrier family 22 member 8
BARICITINIB	ATP-binding cassette sub-family G member 2
BARICITINIB	Multidrug and toxin extrusion protein 2
BARICITINIB	Solute carrier family 22 member 6
BARICITINIB	Solute carrier family 22 member 2
BARICITINIB	Solute carrier organic anion transporter family member 1B3
BARICITINIB	P-glycoprotein 1
NIFURTIMOX	ATP-binding cassette sub-family G member 2
ERTUGLIFLOZIN	P-glycoprotein 1
ERTUGLIFLOZIN	ATP-binding cassette sub-family G member 2
NERATINIB	P-glycoprotein 1
OSILODROSTAT	Solute carrier organic anion transporter family member 1B1
OSILODROSTAT	Solute carrier family 22 member 1
OSILODROSTAT	Solute carrier family 22 member 2
OSILODROSTAT	Solute carrier family 22 member 6
OSILODROSTAT	Solute carrier family 22 member 8
OSILODROSTAT	Multidrug and toxin extrusion protein 1
RELUGOLIX	P-glycoprotein 1
RELUGOLIX	ATP-binding cassette sub-family G member 2
REVEFENACIN	Solute carrier organic anion transporter family member 1B1
REVEFENACIN	Solute carrier organic anion transporter family member 1B3
REVEFENACIN	P-glycoprotein 1
REVEFENACIN	ATP-binding cassette sub-family G member 2
VALSPODAR	Solute carrier organic anion transporter family member 1B1
VALSPODAR	Solute carrier organic anion transporter family member 1B3
VALSPODAR	P-glycoprotein 1
INFIGRATINIB	P-glycoprotein 1
INFIGRATINIB	ATP-binding cassette sub-family G member 2
INFIGRATINIB	Multidrug and toxin extrusion protein 1
INFIGRATINIB	Bile salt export pump
INFIGRATINIB	Solute carrier family 22 member 1
INFIGRATINIB	Solute carrier family 22 member 2
INFIGRATINIB	Multidrug and toxin extrusion protein 2
INFIGRATINIB	Solute carrier organic anion transporter family member 1B1
INFIGRATINIB	Solute carrier organic anion transporter family member 1B3
APALUTAMIDE	P-glycoprotein 1
APALUTAMIDE	ATP-binding cassette sub-family G member 2
APALUTAMIDE	Solute carrier organic anion transporter family member 1B1
APALUTAMIDE	Solute carrier family 22 member 2
APALUTAMIDE	Solute carrier family 22 member 8
APALUTAMIDE	Multidrug and toxin extrusion protein 2
APALUTAMIDE	Multidrug and toxin extrusion protein 1
BEMPEDOIC ACID	Solute carrier organic anion transporter family member 1B1
BEMPEDOIC ACID	Canalicular multispecific organic anion transporter 2
BEMPEDOIC ACID	Solute carrier organic anion transporter family member 1B3
SELINEXOR	Solute carrier organic anion transporter family member 1B3
DELAFLOXACIN	ATP-binding cassette sub-family B member 5
DELAFLOXACIN	ATP-binding cassette sub-family G member 2
LEMBOREXANT	P-glycoprotein 1
DUVELISIB	P-glycoprotein 1
DUVELISIB	ATP-binding cassette sub-family G member 2
DACOMITINIB	P-glycoprotein 1
DACOMITINIB	ATP-binding cassette sub-family G member 2
DACOMITINIB	Solute carrier family 22 member 1
BINIMETINIB	ATP-binding cassette sub-family G member 2
BINIMETINIB	P-glycoprotein 1
GLASDEGIB	P-glycoprotein 1
GLASDEGIB	ATP-binding cassette sub-family G member 2
GLASDEGIB	Multidrug and toxin extrusion protein 1
GLASDEGIB	Multidrug and toxin extrusion protein 2
ELAGOLIX	P-glycoprotein 1
ELAGOLIX	Solute carrier organic anion transporter family member 1B1
ENTRECTINIB	P-glycoprotein 1
AVATROMBOPAG	P-glycoprotein 1
AVATROMBOPAG	ATP-binding cassette sub-family G member 2
AVATROMBOPAG	Solute carrier family 22 member 8
ABEMACICLIB	Multidrug and toxin extrusion protein 1
ABEMACICLIB	Multidrug and toxin extrusion protein 2
ABEMACICLIB	Solute carrier family 22 member 2
ABEMACICLIB	ATP-binding cassette sub-family G member 2
ABEMACICLIB	P-glycoprotein 1
NIROGACESTAT	P-glycoprotein 1
FOSTAMATINIB	ATP-binding cassette sub-family G member 2
FOSTAMATINIB	ATP-binding cassette sub-family B member 5
ALPELISIB	ATP-binding cassette sub-family G member 2
ALPELISIB	P-glycoprotein 1
TECOVIRIMAT	ATP-binding cassette sub-family G member 2
VOXILAPREVIR	P-glycoprotein 1
VOXILAPREVIR	ATP-binding cassette sub-family G member 2
VOXILAPREVIR	Solute carrier organic anion transporter family member 1B1
VOXILAPREVIR	Solute carrier organic anion transporter family member 1B3
SARECYCLINE	P-glycoprotein 1
LETERMOVIR	Solute carrier organic anion transporter family member 1B1
LETERMOVIR	Solute carrier organic anion transporter family member 1B3
LETERMOVIR	P-glycoprotein 1
LETERMOVIR	ATP-binding cassette sub-family G member 2
LETERMOVIR	Bile salt export pump
LETERMOVIR	Solute carrier family 22 member 8
LETERMOVIR	Canalicular multispecific organic anion transporter 1
TELOTRISTAT ETHYL	P-glycoprotein 1
GILTERITINIB	P-glycoprotein 1
GILTERITINIB	Multidrug and toxin extrusion protein 1
GILTERITINIB	ATP-binding cassette sub-family G member 2
GILTERITINIB	Solute carrier family 22 member 1
ERDAFITINIB	P-glycoprotein 1
ERDAFITINIB	Solute carrier family 22 member 2
BRINCIDOFOVIR	Solute carrier organic anion transporter family member 1B1
BRINCIDOFOVIR	Solute carrier organic anion transporter family member 1B3
BRINCIDOFOVIR	ATP-binding cassette sub-family G member 2
BRINCIDOFOVIR	Canalicular multispecific organic anion transporter 1
BRINCIDOFOVIR	Solute carrier family 22 member 6
BRINCIDOFOVIR	Solute carrier family 22 member 8
BRINCIDOFOVIR	Bile salt export pump
CAPIVASERTIB	ATP-binding cassette sub-family G member 2
CAPIVASERTIB	Solute carrier organic anion transporter family member 1B1
CAPIVASERTIB	Solute carrier organic anion transporter family member 1B3
CAPIVASERTIB	Solute carrier family 22 member 8
CAPIVASERTIB	Multidrug and toxin extrusion protein 1
CAPIVASERTIB	Multidrug and toxin extrusion protein 2
CAPIVASERTIB	Solute carrier family 22 member 2
BEXAGLIFLOZIN	P-glycoprotein 1
POLATUZUMAB VEDOTIN	P-glycoprotein 1
EDARAVONE	Solute carrier family 22 member 6
EDARAVONE	Solute carrier family 22 member 8
VADADUSTAT	ATP-binding cassette sub-family G member 2
VADADUSTAT	Solute carrier family 22 member 8
VADADUSTAT	Solute carrier family 22 member 6
FEXINIDAZOLE	Solute carrier organic anion transporter family member 1B1
FEXINIDAZOLE	Solute carrier organic anion transporter family member 1B3
FEXINIDAZOLE	Solute carrier family 22 member 2
FEXINIDAZOLE	Solute carrier family 22 member 6
FEXINIDAZOLE	Solute carrier family 22 member 8
FEXINIDAZOLE	Multidrug and toxin extrusion protein 1
FEXINIDAZOLE	Multidrug and toxin extrusion protein 2
BRIGATINIB	ATP-binding cassette sub-family B member 5
BRIGATINIB	ATP-binding cassette sub-family G member 2
BRIGATINIB	Solute carrier family 22 member 1
BRIGATINIB	Multidrug and toxin extrusion protein 1
BRIGATINIB	Multidrug and toxin extrusion protein 2
BENZBROMARONE	Solute carrier organic anion transporter family member 1B1
BENZBROMARONE	Solute carrier organic anion transporter family member 2B1
BENZBROMARONE	Bile salt export pump
RUCAPARIB	P-glycoprotein 1
RUCAPARIB	ATP-binding cassette sub-family G member 2
RUCAPARIB	Multidrug and toxin extrusion protein 1
RUCAPARIB	Multidrug and toxin extrusion protein 2
RUCAPARIB	Solute carrier family 22 member 1
RUCAPARIB	Solute carrier organic anion transporter family member 1B1
RUCAPARIB	Solute carrier organic anion transporter family member 1B3
RUCAPARIB	Solute carrier family 22 member 6
RUCAPARIB	Solute carrier family 22 member 8
RUCAPARIB	Multidrug resistance-associated protein 4
BETRIXABAN	P-glycoprotein 1
BETRIXABAN	Potassium voltage-gated channel subfamily H member 2
RELEBACTAM	Solute carrier family 22 member 8
RELEBACTAM	Solute carrier family 22 member 11
RELEBACTAM	Multidrug and toxin extrusion protein 1
RELEBACTAM	Multidrug and toxin extrusion protein 2
OMADACYCLINE	P-glycoprotein 1
RIMEGEPANT	P-glycoprotein 1
RIMEGEPANT	ATP-binding cassette sub-family G member 2
RIMEGEPANT	Solute carrier organic anion transporter family member 1B1
RIMEGEPANT	Solute carrier family 22 member 8
RIMEGEPANT	Solute carrier organic anion transporter family member 1B3
RIMEGEPANT	Solute carrier family 22 member 2
RIMEGEPANT	Multidrug and toxin extrusion protein 1
FAVIPIRAVIR	P-glycoprotein 1
FAVIPIRAVIR	Solute carrier family 22 member 6
FAVIPIRAVIR	Solute carrier family 22 member 8
FAVIPIRAVIR	Solute carrier family 22 member 12
IBREXAFUNGERP	P-glycoprotein 1
IBREXAFUNGERP	Solute carrier organic anion transporter family member 1B3
COPANLISIB	P-glycoprotein 1
COPANLISIB	ATP-binding cassette sub-family G member 2
COPANLISIB	Multidrug and toxin extrusion protein 2
MIRVETUXIMAB SORAVTANSINE	P-glycoprotein 1
FEDRATINIB	P-glycoprotein 1
FEDRATINIB	ATP-binding cassette sub-family G member 2
FEDRATINIB	Solute carrier organic anion transporter family member 1B1
FEDRATINIB	Solute carrier organic anion transporter family member 1B3
FEDRATINIB	POU domain, class 2, transcription factor 2
FEDRATINIB	Multidrug and toxin extrusion protein 1
FEDRATINIB	Multidrug and toxin extrusion protein 2
OMAVELOXOLONE	Solute carrier family 22 member 6
SAR-405838	P-glycoprotein 1
SPARSENTAN	P-glycoprotein 1
SPARSENTAN	ATP-binding cassette sub-family G member 2
SPARSENTAN	Solute carrier organic anion transporter family member 1B3
SPARSENTAN	Solute carrier family 22 member 8
PIPERINE	P-glycoprotein 1
ASCIMINIB	ATP-binding cassette sub-family G member 2
ASCIMINIB	P-glycoprotein 1
ASCIMINIB	Solute carrier organic anion transporter family member 1B1
ASCIMINIB	Solute carrier organic anion transporter family member 1B3
ASCIMINIB	Solute carrier family 22 member 1
NAFAMOSTAT	Solute carrier family 22 member 1
NAFAMOSTAT	Solute carrier family 22 member 2
OZANIMOD	Amine oxidase [flavin-containing] B
OZANIMOD	ATP-binding cassette sub-family G member 2
OZANIMOD	P-glycoprotein 1
PLAZOMICIN	Multidrug and toxin extrusion protein 1
PLAZOMICIN	Multidrug and toxin extrusion protein 2
LURBINECTEDIN	P-glycoprotein 1
LURBINECTEDIN	Solute carrier organic anion transporter family member 1B1
LURBINECTEDIN	Solute carrier organic anion transporter family member 1B3
LURBINECTEDIN	Solute carrier family 22 member 1
PILSICAINIDE	Bile salt export pump
SOTAGLIFLOZIN	P-glycoprotein 1
SOTAGLIFLOZIN	ATP-binding cassette sub-family G member 2
SOTAGLIFLOZIN	Solute carrier organic anion transporter family member 1B1
SOTAGLIFLOZIN	Solute carrier organic anion transporter family member 1B3
SOTAGLIFLOZIN	Canalicular multispecific organic anion transporter 1
LANIQUIDAR	P-glycoprotein 1
LEFAMULIN	P-glycoprotein 1
GRAPIPRANT	P-glycoprotein 1
PRADIGASTAT	Solute carrier family 22 member 8
QUIZARTINIB	P-glycoprotein 1
QUIZARTINIB	ATP-binding cassette sub-family G member 2
TAZEMETOSTAT	P-glycoprotein 1
TAZEMETOSTAT	Multidrug and toxin extrusion protein 1
TAZEMETOSTAT	Multidrug and toxin extrusion protein 2
TAZEMETOSTAT	ATP-binding cassette sub-family G member 2
GALLOPAMIL	P-glycoprotein 1
DAROLUTAMIDE	ATP-binding cassette sub-family G member 2
DAROLUTAMIDE	P-glycoprotein 1
DAROLUTAMIDE	Solute carrier organic anion transporter family member 1B1
DAROLUTAMIDE	Solute carrier organic anion transporter family member 1B3
PEXIDARTINIB	Multidrug and toxin extrusion protein 1
PEXIDARTINIB	Multidrug and toxin extrusion protein 2
PEXIDARTINIB	Solute carrier organic anion transporter family member 1B1
PEXIDARTINIB	Solute carrier organic anion transporter family member 1B3
PEXIDARTINIB	Solute carrier organic anion transporter family member 2B1
ENFORTUMAB VEDOTIN	P-glycoprotein 1
OTESECONAZOLE	ATP-binding cassette sub-family G member 2
MECLOCYCLINE	Outer membrane protein F
MECLOCYCLINE	Outer membrane porin C
LUSUTROMBOPAG	P-glycoprotein 1
LUSUTROMBOPAG	ATP-binding cassette sub-family G member 2
LEVOSALBUTAMOL	Solute carrier organic anion transporter family member 1B1
LEVOSALBUTAMOL	Solute carrier organic anion transporter family member 1B3
FLUCICLOVINE (18F)	Multidrug resistance-associated protein 4
LEVOMENOL	Solute carrier organic anion transporter family member 1B1
LEVOMENOL	Solute carrier organic anion transporter family member 1B3
PARACHLOROPHENOL	Solute carrier organic anion transporter family member 1B3
INOSITOL	Sodium/myo-inositol cotransporter
TROLEANDOMYCIN	P-glycoprotein 1
SULFOBROMOPHTHALEIN	Sodium/bile acid cotransporter
FERROUS SULFATE ANHYDROUS	Natural resistance-associated macrophage protein 2
FERROUS SULFATE ANHYDROUS	Solute carrier family 40 member 1
DIHYDROERGOCRISTINE	Bile salt export pump
POTASSIUM GLUCONATE	Sodium/potassium-transporting ATPase subunit alpha-1
POTASSIUM GLUCONATE	Solute carrier family 12 member 1
POTASSIUM GLUCONATE	Hydrogen potassium ATPase
GLYCYRRHIZIC ACID	Bile salt export pump
ACEMETACIN	Multidrug resistance-associated protein 1
FLUTICASONE	P-glycoprotein 1
FLUTICASONE	Solute carrier organic anion transporter family member 1B1
ENASIDENIB	P-glycoprotein 1
ENASIDENIB	ATP-binding cassette sub-family G member 2
ENASIDENIB	Solute carrier family 22 member 6
ENASIDENIB	Solute carrier organic anion transporter family member 1B1
ENASIDENIB	Solute carrier family 22 member 2
ENASIDENIB	Solute carrier organic anion transporter family member 1B3
ENASIDENIB	Solute carrier family 22 member 8
PIBRENTASVIR	P-glycoprotein 1
PIBRENTASVIR	ATP-binding cassette sub-family G member 2
PIBRENTASVIR	Solute carrier organic anion transporter family member 1B1
PIBRENTASVIR	Solute carrier organic anion transporter family member 1B3
GLECAPREVIR	P-glycoprotein 1
GLECAPREVIR	ATP-binding cassette sub-family G member 2
GLECAPREVIR	Solute carrier organic anion transporter family member 1B1
GLECAPREVIR	Solute carrier organic anion transporter family member 1B3
CANDESARTAN	P-glycoprotein 1
CANDESARTAN	Solute carrier organic anion transporter family member 1B1
TESTOSTERONE CYPIONATE	Solute carrier organic anion transporter family member 1A2
TESTOSTERONE CYPIONATE	Solute carrier family 22 member 8
TESTOSTERONE CYPIONATE	Solute carrier family 22 member 7
TESTOSTERONE CYPIONATE	P-glycoprotein 1
TESTOSTERONE CYPIONATE	Sodium/bile acid cotransporter
TESTOSTERONE CYPIONATE	Solute carrier family 22 member 3
TESTOSTERONE CYPIONATE	Solute carrier family 22 member 4
TESTOSTERONE CYPIONATE	ATP-binding cassette sub-family G member 2
TESTOSTERONE ENANTHATE	Solute carrier organic anion transporter family member 1A2
TESTOSTERONE ENANTHATE	Solute carrier family 22 member 8
TESTOSTERONE ENANTHATE	Solute carrier family 22 member 7
TESTOSTERONE ENANTHATE	P-glycoprotein 1
TESTOSTERONE ENANTHATE	Sodium/bile acid cotransporter
TESTOSTERONE ENANTHATE	Solute carrier family 22 member 3
TESTOSTERONE ENANTHATE	Solute carrier family 22 member 4
TESTOSTERONE ENANTHATE	ATP-binding cassette sub-family G member 2
TESTOSTERONE UNDECANOATE	Solute carrier organic anion transporter family member 1A2
TESTOSTERONE UNDECANOATE	Solute carrier family 22 member 8
TESTOSTERONE UNDECANOATE	Solute carrier family 22 member 7
TESTOSTERONE UNDECANOATE	P-glycoprotein 1
TESTOSTERONE UNDECANOATE	Sodium/bile acid cotransporter
TESTOSTERONE UNDECANOATE	Solute carrier family 22 member 4
TESTOSTERONE UNDECANOATE	ATP-binding cassette sub-family G member 2
TESTOSTERONE UNDECANOATE	Solute carrier family 22 member 2
TESTOSTERONE UNDECANOATE	Multidrug and toxin extrusion protein 1
TESTOSTERONE UNDECANOATE	Solute carrier organic anion transporter family member 1B3
STANOLONE ACETATE	P-glycoprotein 1
ESTRADIOL ACETATE	Solute carrier family 22 member 2
ESTRADIOL ACETATE	Solute carrier family 22 member 1
ESTRADIOL ACETATE	Solute carrier family 22 member 3
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 2B1
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 1A2
ESTRADIOL ACETATE	Multidrug resistance-associated protein 7
ESTRADIOL ACETATE	Solute carrier family 22 member 11
ESTRADIOL ACETATE	ATP-binding cassette sub-family G member 2
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 1B1
ESTRADIOL ACETATE	P-glycoprotein 1
ESTRADIOL ACETATE	Solute carrier family 22 member 8
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 1B3
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 1C1
ESTRADIOL ACETATE	Solute carrier organic anion transporter family member 4A1
ESTRADIOL BENZOATE	Solute carrier family 22 member 2
ESTRADIOL BENZOATE	Solute carrier family 22 member 1
ESTRADIOL BENZOATE	Solute carrier family 22 member 3
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 2B1
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 1A2
ESTRADIOL BENZOATE	Multidrug resistance-associated protein 7
ESTRADIOL BENZOATE	Solute carrier family 22 member 11
ESTRADIOL BENZOATE	ATP-binding cassette sub-family G member 2
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 1B1
ESTRADIOL BENZOATE	P-glycoprotein 1
ESTRADIOL BENZOATE	Solute carrier family 22 member 8
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 1B3
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 1C1
ESTRADIOL BENZOATE	Solute carrier organic anion transporter family member 4A1
ESTRADIOL CYPIONATE	Solute carrier family 22 member 2
ESTRADIOL CYPIONATE	Solute carrier family 22 member 1
ESTRADIOL CYPIONATE	Solute carrier family 22 member 3
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 2B1
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 1A2
ESTRADIOL CYPIONATE	Multidrug resistance-associated protein 7
ESTRADIOL CYPIONATE	Solute carrier family 22 member 11
ESTRADIOL CYPIONATE	ATP-binding cassette sub-family G member 2
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 1B1
ESTRADIOL CYPIONATE	P-glycoprotein 1
ESTRADIOL CYPIONATE	Solute carrier family 22 member 8
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 1B3
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 1C1
ESTRADIOL CYPIONATE	Solute carrier organic anion transporter family member 4A1
ESTRADIOL DIENANTHATE	Solute carrier family 22 member 2
ESTRADIOL DIENANTHATE	Solute carrier family 22 member 1
ESTRADIOL DIENANTHATE	Solute carrier family 22 member 3
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 2B1
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 1A2
ESTRADIOL DIENANTHATE	Multidrug resistance-associated protein 7
ESTRADIOL DIENANTHATE	Solute carrier family 22 member 11
ESTRADIOL DIENANTHATE	ATP-binding cassette sub-family G member 2
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 1B1
ESTRADIOL DIENANTHATE	P-glycoprotein 1
ESTRADIOL DIENANTHATE	Solute carrier family 22 member 8
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 1B3
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 1C1
ESTRADIOL DIENANTHATE	Solute carrier organic anion transporter family member 4A1
ESTRADIOL VALERATE	Solute carrier family 22 member 2
ESTRADIOL VALERATE	Solute carrier family 22 member 1
ESTRADIOL VALERATE	Solute carrier family 22 member 3
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 2B1
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 1A2
ESTRADIOL VALERATE	Multidrug resistance-associated protein 7
ESTRADIOL VALERATE	Solute carrier family 22 member 11
ESTRADIOL VALERATE	ATP-binding cassette sub-family G member 2
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 1B1
ESTRADIOL VALERATE	P-glycoprotein 1
ESTRADIOL VALERATE	Solute carrier family 22 member 8
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 1B3
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 1C1
ESTRADIOL VALERATE	Solute carrier organic anion transporter family member 4A1
BALOXAVIR MARBOXIL	P-glycoprotein 1
BALOXAVIR MARBOXIL	ATP-binding cassette sub-family G member 2
ALPHA-TOCOPHEROL ACETATE	Alpha-tocopherol transfer protein
ALPHA-TOCOPHEROL ACETATE	SEC14-like protein 4
ALPHA-TOCOPHEROL ACETATE	SEC14-like protein 2
ALPHA-TOCOPHEROL ACETATE	SEC14-like protein 3
ALPHA-TOCOPHEROL ACETATE	Apolipoprotein B receptor
ALPHA-TOCOPHEROL ACETATE	Scavenger receptor class B member 1
ALPHA-TOCOPHEROL ACETATE	P-glycoprotein 1
CHOLINE SALICYLATE	Solute carrier family 22 member 2
CHOLINE SALICYLATE	Solute carrier family 22 member 1
CHOLINE SALICYLATE	Solute carrier family 22 member 3
CHOLINE SALICYLATE	Solute carrier family 22 member 5
CHOLINE SALICYLATE	Solute carrier family 22 member 4
CHOLINE SALICYLATE	Choline transporter-like protein 1
CHOLINE SALICYLATE	Choline transporter-like protein 4
CHOLINE SALICYLATE	Choline transporter-like protein 3
CHOLINE SALICYLATE	High affinity choline transporter 1
MEDICAL CANNABIS	Multidrug resistance-associated protein 1
MEDICAL CANNABIS	ATP-binding cassette sub-family G member 2
MEDICAL CANNABIS	Equilibrative nucleoside transporter 1
MEDICAL CANNABIS	P-glycoprotein 1
NABIXIMOLS	Multidrug resistance-associated protein 1
NABIXIMOLS	ATP-binding cassette sub-family G member 2
NABIXIMOLS	Equilibrative nucleoside transporter 1
VALINOMYCIN	Bile salt export pump
VALINOMYCIN	P-glycoprotein 1
HYCANTHONE	P-glycoprotein 1
CONCANAMYCIN A	P-glycoprotein 1
DEXVERAPAMIL	P-glycoprotein 1
EMOPAMIL	P-glycoprotein 1
LOMERIZINE	P-glycoprotein 1
TETRANDRINE	P-glycoprotein 1
DOFEQUIDAR	P-glycoprotein 1
ONT-093	P-glycoprotein 1
TENOFOVIR	P-glycoprotein 1
TENOFOVIR	Solute carrier family 22 member 6
TENOFOVIR	Solute carrier family 22 member 8
TENOFOVIR	Multidrug resistance-associated protein 4
LOXICODEGOL	P-glycoprotein 1
CALCIUM PHOSPHATE DIHYDRATE	Sodium-dependent phosphate transporter 1
CALCIUM PHOSPHATE DIHYDRATE	Sodium-dependent phosphate transporter 2
CALCIUM PHOSPHATE DIHYDRATE	Sodium-dependent phosphate transport protein 2A
CALCIUM PHOSPHATE DIHYDRATE	Sodium-dependent phosphate transport protein 2B
CALCIUM PHOSPHATE DIHYDRATE	Sodium-dependent phosphate transport protein 2C
CALCIUM PHOSPHATE DIHYDRATE	Transient receptor potential cation channel subfamily V member 6
CALCIUM PHOSPHATE DIHYDRATE	Sodium/calcium exchanger 1
CALCIUM PHOSPHATE DIHYDRATE	Transient receptor potential cation channel subfamily V member 5
CALCIUM PHOSPHATE DIHYDRATE	Ryanodine receptor 1
CALCIUM PHOSPHATE DIHYDRATE	Ryanodine receptor 2
CALCIUM PHOSPHATE DIHYDRATE	Polycystic kidney disease 2-like 1 protein
CALCIUM PHOSPHATE DIHYDRATE	Ryanodine receptor 3
CALCIUM PHOSPHATE DIHYDRATE	Polycystic kidney disease protein 1-like 3
CALCIUM PHOSPHATE DIHYDRATE	Cation channel sperm-associated protein 1
CALCIUM PHOSPHATE DIHYDRATE	Voltage-dependent L-type calcium channel
CALCIUM PHOSPHATE DIHYDRATE	Voltage-dependent P/Q-type calcium channel
CALCIUM PHOSPHATE DIHYDRATE	Voltage-dependent T-type calcium channel
CALCIUM PHOSPHATE DIHYDRATE	Voltage-dependent R-type calcium channel
POTASSIUM	Sodium/potassium-transporting ATPase subunit alpha-1
POTASSIUM	Solute carrier family 12 member 1
SODIUM PHOSPHATE, DIBASIC	Sodium-dependent phosphate transporter 1
SODIUM PHOSPHATE, DIBASIC	Sodium-dependent phosphate transporter 2
SODIUM PHOSPHATE, DIBASIC	Sodium-dependent phosphate transport protein 2A
SODIUM PHOSPHATE, DIBASIC	Sodium-dependent phosphate transport protein 2B
SODIUM PHOSPHATE, DIBASIC	Sodium-dependent phosphate transport protein 2C
SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM	Sodium-dependent phosphate transporter 1
SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM	Sodium-dependent phosphate transporter 2
SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM	Sodium-dependent phosphate transport protein 2A
SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM	Sodium-dependent phosphate transport protein 2B
SODIUM PHOSPHATE, MONOBASIC, UNSPECIFIED FORM	Sodium-dependent phosphate transport protein 2C
LITHIUM CARBONATE	Amiloride-sensitive sodium channel subunit alpha
LITHIUM CARBONATE	Amiloride-sensitive sodium channel subunit beta
LITHIUM CARBONATE	Amiloride-sensitive sodium channel subunit gamma
MAGNESIUM	Claudin-16
MAGNESIUM	Transient receptor potential cation channel subfamily M member 6
MAGNESIUM	Transient receptor potential cation channel subfamily M member 7
MAGNESIUM	Solute carrier family 41 member 1
MAGNESIUM	Solute carrier family 41 member 3
MAGNESIUM	Magnesium transporter MRS2 homolog, mitochondrial
TETRAFERRIC TRICITRATE DECAHYDRATE	Natural resistance-associated macrophage protein 2
TETRAFERRIC TRICITRATE DECAHYDRATE	Solute carrier family 40 member 1
ZINC CHLORIDE	Zinc transporter 1
