0	1
SULFASALAZINE	Inhibitor of nuclear factor kappa-B kinase subunit beta
SULFASALAZINE	Peroxisome proliferator-activated receptor gamma
CANDESARTAN CILEXETIL	Type-1 angiotensin II receptor
TOLAZOLINE	Alpha-1A adrenergic receptor
TOLAZOLINE	Alpha-2A adrenergic receptor
TOLAZOLINE	Histamine H1 receptor
TOLAZOLINE	Histamine H2 receptor
TOLAZOLINE	Alpha-2C adrenergic receptor
TOLAZOLINE	Alpha-2B adrenergic receptor
GENTAMICIN	30S ribosomal protein S12
GENTAMICIN	16S ribosomal RNA
GENTAMICIN	23S ribosomal RNA
GENTAMICIN	Bacterial outer membrane
GENTAMICIN	Cytoplasmic membrane
GENTAMICIN	NH(3)-dependent NAD(+) synthetase
TAZAROTENE	Retinoic acid receptor alpha
TAZAROTENE	Retinoic acid receptor RXR-beta
TAZAROTENE	Retinoic acid receptor gamma
TAZAROTENE	Retinoic acid receptor beta
FENOLDOPAM	Dopamine D5 receptor
FENOLDOPAM	Dopamine D1 receptor
FENOLDOPAM	Alpha-1B adrenergic receptor
FENOLDOPAM	Alpha-1D adrenergic receptor
FENOLDOPAM	Alpha-1A adrenergic receptor
FENOLDOPAM	Alpha-2B adrenergic receptor
FENOLDOPAM	Alpha-2C adrenergic receptor
FENOLDOPAM	Alpha-2A adrenergic receptor
HALAZEPAM	GABA(A) Receptor
HALAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
ALFENTANIL	Mu-type opioid receptor
COLISTIN	Bacterial outer membrane
DICYCLOMINE	Muscarinic acetylcholine receptor M1
DICYCLOMINE	Muscarinic acetylcholine receptor M3
DICYCLOMINE	Muscarinic acetylcholine receptor M2
MINAPRINE	Amine oxidase [flavin-containing] A
MINAPRINE	5-hydroxytryptamine receptor 2B
MINAPRINE	5-hydroxytryptamine receptor 2A
MINAPRINE	5-hydroxytryptamine receptor 2C
MINAPRINE	Acetylcholinesterase
MINAPRINE	Sodium-dependent serotonin transporter
MINAPRINE	Dopamine D1 receptor
MINAPRINE	Dopamine D2 receptor
MINAPRINE	Muscarinic acetylcholine receptor M1
PENTOXIFYLLINE	Adenosine receptor A2a
PENTOXIFYLLINE	Phosphodiesterase enzymes
PENTOXIFYLLINE	5'-nucleotidase
PROPARACAINE	Sodium channel protein type 10 subunit alpha
INDAPAMIDE	Solute carrier family 12 member 3
TROPICAMIDE	Muscarinic acetylcholine receptor M4
TROPICAMIDE	Muscarinic acetylcholine receptor M1
TROPICAMIDE	Muscarinic acetylcholine receptor M2
TROPICAMIDE	Muscarinic acetylcholine receptor M3
BIPERIDEN	Muscarinic acetylcholine receptor M1
RIBAVIRIN	Inosine-5'-monophosphate dehydrogenase 1
RIBAVIRIN	RNA-directed RNA polymerase L
RIBAVIRIN	Genome polyprotein
RIBAVIRIN	RNA-directed RNA polymerase catalytic subunit
PHENYLBUTAZONE	Prostaglandin G/H synthase 1
PHENYLBUTAZONE	Prostaglandin G/H synthase 2
PHENYLBUTAZONE	Prostacyclin synthase
FENTANYL	Mu-type opioid receptor
FENTANYL	Delta-type opioid receptor
FENTANYL	Kappa-type opioid receptor
MELOXICAM	Prostaglandin G/H synthase 2
MELOXICAM	Prostaglandin G/H synthase 1
ORCIPRENALINE	Beta-2 adrenergic receptor
ROSOXACIN	DNA gyrase subunit B
ROSOXACIN	DNA topoisomerase 4 subunit A
PROPOFOL	Gamma-aminobutyric acid receptor subunit beta-2
PROPOFOL	Gamma-aminobutyric acid receptor subunit beta-3
PROPOFOL	GABA(A) Receptor
PROPOFOL	Sodium channel protein type 4 subunit alpha
PROPOFOL	Sodium channel protein type 2 subunit alpha
ACETAZOLAMIDE	Carbonic anhydrase 1
ACETAZOLAMIDE	Carbonic anhydrase 2
ACETAZOLAMIDE	Carbonic anhydrase 4
ACETAZOLAMIDE	Carbonic anhydrase 12
ACETAZOLAMIDE	Carbonic anhydrase 14
ACETAZOLAMIDE	Carbonic anhydrase 3
ACETAZOLAMIDE	Carbonic anhydrase 7
ACETAZOLAMIDE	Aquaporin-1
TADALAFIL	cGMP-specific 3',5'-cyclic phosphodiesterase
TADALAFIL	Dual 3',5'-cyclic-AMP and -GMP phosphodiesterase 11A
TADALAFIL	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
CARPROFEN	Prostaglandin G/H synthase 2
CARPROFEN	Prostaglandin G/H synthase 1
DISULFIRAM	Dopamine beta-hydroxylase
DISULFIRAM	Aldehyde dehydrogenase, mitochondrial
ETHYNODIOL DIACETATE	Progesterone receptor
ETHYNODIOL DIACETATE	Estrogen receptor alpha
ENPROFYLLINE	cAMP-specific 3',5'-cyclic phosphodiesterase 4B
ENPROFYLLINE	Adenosine receptor A2b
ENPROFYLLINE	cAMP-specific 3',5'-cyclic phosphodiesterase 4A
ENPROFYLLINE	Adenosine receptor A1
ENPROFYLLINE	Adenosine receptor A2a
ENPROFYLLINE	Adenosine receptor A3
LEVOMENTHOL	Transient receptor potential cation channel subfamily M member 8
LEVOMENTHOL	Transient receptor potential cation channel subfamily A member 1
LEVOMENTHOL	Transient receptor potential cation channel subfamily V member 3
LEVOMENTHOL	Voltage-dependent L-type calcium channel
LEVOMENTHOL	Kappa-type opioid receptor
NATAMYCIN	Ergosterol
CINOXACIN	DNA gyrase subunit A
CINOXACIN	DNA
FOSFOMYCIN	UDP-N-acetylglucosamine 1-carboxyvinyltransferase
DIAZEPAM	GABA(A) Receptor
DIAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
PHENMETRAZINE	Sodium-dependent noradrenaline transporter
PHENMETRAZINE	Sodium-dependent dopamine transporter
TRIFLUOPERAZINE	Dopamine D2 receptor
TRIFLUOPERAZINE	Neuron-specific vesicular protein calcyon
TRIFLUOPERAZINE	Alpha-1A adrenergic receptor
TRIFLUOPERAZINE	Calmodulin
TRIFLUOPERAZINE	Protein S100-A4
CEFACLOR	Penicillin-binding protein 3
CEFACLOR	Penicillin-binding protein 1A
MIFEPRISTONE	Progesterone receptor
MIFEPRISTONE	Glucocorticoid receptor
BROMPHENIRAMINE	Histamine H1 receptor
BROMPHENIRAMINE	Muscarinic acetylcholine receptor M1
BROMPHENIRAMINE	Muscarinic acetylcholine receptor M2
BROMPHENIRAMINE	Muscarinic acetylcholine receptor M3
BROMPHENIRAMINE	Muscarinic acetylcholine receptor M4
BROMPHENIRAMINE	Muscarinic acetylcholine receptor M5
LOPERAMIDE	Mu-type opioid receptor
LOPERAMIDE	Delta-type opioid receptor
LOPERAMIDE	Kappa-type opioid receptor
LOPERAMIDE	Calmodulin
LOPERAMIDE	Pro-opiomelanocortin
LOPERAMIDE	Voltage-dependent P/Q-type calcium channel subunit alpha-1A
LOPERAMIDE	Potassium voltage-gated channel subfamily H member 2
PROGABIDE	Gamma-aminobutyric acid receptor subunit alpha-1
PROGABIDE	Gamma-aminobutyric acid type B receptor subunit 1
CLOCORTOLONE	Glucocorticoid receptor
TOLAZAMIDE	Sulfonylurea receptor 1, Kir6.2
DOBUTAMINE	Alpha-1 adrenergic receptors
DOBUTAMINE	Beta-1 adrenergic receptor
DOBUTAMINE	Beta-2 adrenergic receptor
OXAZEPAM	GABA(A) Receptor
OXAZEPAM	GABA(A) Receptor Benzodiazepine Binding Site
DONEPEZIL	Acetylcholinesterase
DONEPEZIL	5-hydroxytryptamine receptor 2A
DONEPEZIL	Cholinesterase
DONEPEZIL	Nitric oxide synthase, brain
DONEPEZIL	Nitric oxide synthase, brain
DONEPEZIL	Tumor necrosis factor-inducible gene 6 protein
DONEPEZIL	Interleukin-1 beta
DONEPEZIL	Interleukin-1 beta
DONEPEZIL	Nuclear factor NF-kappa-B
DONEPEZIL	NMDA receptor
NALBUPHINE	Kappa-type opioid receptor
NALBUPHINE	Mu-type opioid receptor
NALBUPHINE	Delta-type opioid receptor
CLOFAZIMINE	Peroxisome proliferator-activated receptor gamma
CLOFAZIMINE	Potassium voltage-gated channel subfamily A member 3
FLURANDRENOLIDE	Glucocorticoid receptor
CYSTEAMINE	Cystine
CYSTEAMINE	Neuropeptide Y receptor type 2
LEVAMISOLE	Neuronal acetylcholine receptor subunit alpha-3
LEVAMISOLE	Alkaline phosphatase, germ cell type
LEVAMISOLE	Acetylcholine receptor subunit alpha-type unc-38
LEVAMISOLE	Acetylcholine receptor subunit alpha-type unc-63
LEVAMISOLE	Acetylcholine receptor subunit beta-type lev-1
LEVAMISOLE	Acetylcholine receptor subunit beta-type unc-29
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-2
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-3
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-4
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-5
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-6
METHYLPHENOBARBITAL	Gamma-aminobutyric acid receptor subunit alpha-1
METHYLPHENOBARBITAL	Neuronal acetylcholine receptor subunit alpha-4
METHYLPHENOBARBITAL	Neuronal acetylcholine receptor subunit alpha-7
METHYLPHENOBARBITAL	Glutamate receptor 2
METHYLPHENOBARBITAL	Glutamate receptor ionotropic, kainate 2
METHYLPHENOBARBITAL	Nuclear receptor subfamily 1 group I member 2
PERPHENAZINE	Dopamine D2 receptor
PERPHENAZINE	Dopamine D1 receptor
PERPHENAZINE	Calmodulin
DACARBAZINE	DNA
DACARBAZINE	DNA polymerase alpha subunit B
DACARBAZINE	6-phosphogluconate dehydrogenase, decarboxylating
PSEUDOEPHEDRINE	Sodium-dependent noradrenaline transporter
PSEUDOEPHEDRINE	Sodium-dependent dopamine transporter
PSEUDOEPHEDRINE	Alpha-1A adrenergic receptor
PSEUDOEPHEDRINE	Alpha-2A adrenergic receptor
PSEUDOEPHEDRINE	Sodium-dependent serotonin transporter
PSEUDOEPHEDRINE	Beta-2 adrenergic receptor
PSEUDOEPHEDRINE	Beta-1 adrenergic receptor
PSEUDOEPHEDRINE	Beta-1 adrenergic receptor
PSEUDOEPHEDRINE	Nuclear factor of activated T-cells, cytoplasmic 1
PSEUDOEPHEDRINE	Tumor necrosis factor
PSEUDOEPHEDRINE	Nuclear factor NF-kappa-B p105 subunit
PSEUDOEPHEDRINE	activator protein 1
PSEUDOEPHEDRINE	Interleukin-2
TEMOZOLOMIDE	DNA
LEVORPHANOL	Mu-type opioid receptor
LEVORPHANOL	Delta-type opioid receptor
LEVORPHANOL	Kappa-type opioid receptor
AMINOLEVULINIC ACID	Delta-aminolevulinic acid dehydratase
TERBINAFINE	Squalene monooxygenase
TERBINAFINE	Squalene monooxygenase
DROSTANOLONE	Androgen receptor
PENICILLAMINE	Copper
PREDNISOLONE	Glucocorticoid receptor
DIFLUNISAL	Prostaglandin G/H synthase 2
DIFLUNISAL	Prostaglandin G/H synthase 1
VARDENAFIL	cGMP-specific 3',5'-cyclic phosphodiesterase
VARDENAFIL	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
VARDENAFIL	Retinal rod rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
VARDENAFIL	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
VARDENAFIL	Retinal cone rhodopsin-sensitive cGMP 3',5'-cyclic phosphodiesterase subunit gamma
RANITIDINE	Histamine H2 receptor
RANITIDINE	Acetylcholinesterase
TACROLIMUS	Peptidyl-prolyl cis-trans isomerase FKBP1A
BENZPHETAMINE	Synaptic vesicular amine transporter
BENZPHETAMINE	Alpha-2A adrenergic receptor
BENZPHETAMINE	Alpha-1A adrenergic receptor
BENZPHETAMINE	Sodium-dependent dopamine transporter
ALPRENOLOL	Beta-1 adrenergic receptor
ALPRENOLOL	Beta-2 adrenergic receptor
ALPRENOLOL	5-hydroxytryptamine receptor 1A
ALPRENOLOL	Beta-3 adrenergic receptor
RITODRINE	Beta-2 adrenergic receptor
RITODRINE	Beta adrenergic receptor
RITODRINE	Beta adrenergic receptor
RITODRINE	ATP-sensitive potassium channel
RITODRINE	Calcium transporting ATPases
RITODRINE	Calcium-activated potassium channel
RITODRINE	Myosin light chain kinase, smooth muscle
RITODRINE	Sulfotransferase 1C4
BENZONATATE	Sodium channel protein type 5 subunit alpha
DORZOLAMIDE	Carbonic anhydrase 2
DORZOLAMIDE	Carbonic anhydrase 4
DORZOLAMIDE	Carbonic anhydrase 1
DORZOLAMIDE	Carbonic anhydrase 3
SUPROFEN	Prostaglandin G/H synthase 1
SUPROFEN	Prostaglandin G/H synthase 2
TERBUTALINE	Beta-2 adrenergic receptor
TERBUTALINE	Beta-3 adrenergic receptor
TERBUTALINE	Beta-1 adrenergic receptor
CONIVAPTAN	Vasopressin V1a receptor
CONIVAPTAN	Vasopressin V2 receptor
LOTEPREDNOL ETABONATE	Glucocorticoid receptor
GUAIFENESIN	NMDA receptor
FLUPENTIXOL	Dopamine D2 receptor
FLUPENTIXOL	Dopamine D1 receptor
FLUPENTIXOL	5-hydroxytryptamine receptor 2A
FLUPENTIXOL	Alpha-1A adrenergic receptor
FLUPENTIXOL	Dopamine D3 receptor
FLUPENTIXOL	Dopamine D4 receptor
FLUPENTIXOL	5-hydroxytryptamine receptor 2C
FLUPENTIXOL	Muscarinic acetylcholine receptor M1
EPROSARTAN	Type-1 angiotensin II receptor
SIROLIMUS	Serine/threonine-protein kinase mTOR
CHLORHEXIDINE	Bacterial outer membrane
EMTRICITABINE	Reverse transcriptase/RNaseH
CHLOROTHIAZIDE	Solute carrier family 12 member 3
CHLOROTHIAZIDE	Carbonic anhydrase 1
CHLOROTHIAZIDE	Carbonic anhydrase 2
QUINAPRIL	Angiotensin-converting enzyme
CLOMIFENE	Estrogen receptor alpha
CLOMIFENE	Estrogen receptor alpha
ISOSORBIDE DINITRATE	Atrial natriuretic peptide receptor 1
RISEDRONIC ACID	Hydroxylapatite
RISEDRONIC ACID	Farnesyl pyrophosphate synthase
BUMETANIDE	Solute carrier family 12 member 1
BUMETANIDE	Solute carrier family 12 member 2
BUMETANIDE	Solute carrier family 12 member 4
BUMETANIDE	Solute carrier family 12 member 5
BUMETANIDE	Cystic fibrosis transmembrane conductance regulator
MECHLORETHAMINE	DNA
GRANISETRON	5-hydroxytryptamine receptor 3A
DIENESTROL	Estrogen receptor alpha
SULFAPYRIDINE	Dihydropteroate synthase type-1
OXYBUPROCAINE	Sodium channel protein type 10 subunit alpha
IRON DEXTRAN	Hemoglobin subunit beta
IRON DEXTRAN	Hemoglobin subunit alpha
IRON DEXTRAN	Ferritin heavy chain
IRON DEXTRAN	Ferritin light chain
TESTOLACTONE	Cytochrome P450 19A1
BENZYLPENICILLOYL POLYLYSINE	High affinity immunoglobulin epsilon receptor subunit gamma
BENZYLPENICILLOYL POLYLYSINE	High affinity immunoglobulin epsilon receptor subunit alpha
RIMEXOLONE	Glucocorticoid receptor
TRIAZOLAM	GABA(A) Receptor
TRIAZOLAM	GABA(A) Receptor Benzodiazepine Binding Site
ETHANOL	Gamma-aminobutyric acid receptor subunit alpha-1
ETHANOL	Glutamate receptor ionotropic, NMDA 3A
ETHANOL	Glycine receptor subunit alpha-1
ETHANOL	Glycine receptor subunit alpha-2
ETHANOL	Acetylcholinesterase
ETHANOL	Alcohol dehydrogenase class 4 mu/sigma chain
REMIFENTANIL	Mu-type opioid receptor
REMIFENTANIL	Delta-type opioid receptor
REMIFENTANIL	Kappa-type opioid receptor
DIDANOSINE	Reverse transcriptase/RNaseH
DIDANOSINE	Purine nucleoside phosphorylase
METHDILAZINE	Histamine H1 receptor
ETACRYNIC ACID	Solute carrier family 12 member 1
ETACRYNIC ACID	Sodium/potassium-transporting ATPase subunit alpha-1
ETACRYNIC ACID	Glutathione S-transferase P
ONDANSETRON	5-hydroxytryptamine receptor 3A
ONDANSETRON	5-hydroxytryptamine receptor 4
ONDANSETRON	Mu-type opioid receptor
ONDANSETRON	5-hydroxytryptamine receptor 1A
ONDANSETRON	5-hydroxytryptamine receptor 1B
BIMATOPROST	Prostaglandin F2-alpha receptor
BIMATOPROST	Prostaglandin E2 receptor EP1 subtype
BIMATOPROST	Prostaglandin E2 receptor EP3 subtype
TIAGABINE	Sodium- and chloride-dependent GABA transporter 1
COCAINE	Sodium-dependent dopamine transporter
COCAINE	Sodium-dependent noradrenaline transporter
COCAINE	Sodium channel protein
COCAINE	Sodium-dependent serotonin transporter
COCAINE	Muscarinic acetylcholine receptor M1
COCAINE	Muscarinic acetylcholine receptor M2
COCAINE	Sigma non-opioid intracellular receptor 1
COCAINE	Liver carboxylesterase 1
QUINIDINE	Sodium channel protein type 5 subunit alpha
QUINIDINE	Potassium channel subfamily K member 1
QUINIDINE	Potassium channel subfamily K member 6
QUINIDINE	Potassium voltage-gated channel subfamily H member 2
QUINIDINE	Alpha-1A adrenergic receptor
QUINIDINE	Alpha-1B adrenergic receptor
QUINIDINE	Alpha-1D adrenergic receptor
ZONISAMIDE	Sodium channel protein type 1 subunit alpha
ZONISAMIDE	Sodium channel protein type 2 subunit alpha
ZONISAMIDE	Sodium channel protein type 3 subunit alpha
ZONISAMIDE	Sodium channel protein type 4 subunit alpha
ZONISAMIDE	Sodium channel protein type 5 subunit alpha
ZONISAMIDE	Sodium channel protein type 9 subunit alpha
ZONISAMIDE	Sodium channel protein type 11 subunit alpha
ZONISAMIDE	Sodium channel subunit beta-1
ZONISAMIDE	Sodium channel subunit beta-2
ZONISAMIDE	Sodium channel subunit beta-3
ZONISAMIDE	Sodium channel subunit beta-4
ZONISAMIDE	Voltage-dependent T-type calcium channel subunit alpha-1G
ZONISAMIDE	Voltage-dependent T-type calcium channel subunit alpha-1H
ZONISAMIDE	Voltage-dependent T-type calcium channel subunit alpha-1I
ZONISAMIDE	Carbonic anhydrase 1
ZONISAMIDE	Carbonic anhydrase 2
ZONISAMIDE	Carbonic anhydrase 3
ZONISAMIDE	Carbonic anhydrase 4
ZONISAMIDE	Carbonic anhydrase 5A, mitochondrial
ZONISAMIDE	Carbonic anhydrase 5B, mitochondrial
ZONISAMIDE	Carbonic anhydrase 6
ZONISAMIDE	Carbonic anhydrase 7
ZONISAMIDE	Carbonic anhydrase-related protein
ZONISAMIDE	Carbonic anhydrase 9
ZONISAMIDE	Carbonic anhydrase-related protein 10
ZONISAMIDE	Carbonic anhydrase-related protein 11
ZONISAMIDE	Carbonic anhydrase 12
ZONISAMIDE	Carbonic anhydrase 13
ZONISAMIDE	Carbonic anhydrase 14
ZONISAMIDE	Amine oxidase [flavin-containing] B
ZONISAMIDE	Amine oxidase [flavin-containing] A
ZONISAMIDE	GABA(A) Receptor Benzodiazepine Binding Site
PARICALCITOL	Vitamin D3 receptor
TINIDAZOLE	DNA
REPAGLINIDE	ATP-binding cassette sub-family C member 8
REPAGLINIDE	Peroxisome proliferator-activated receptor gamma
REPAGLINIDE	Histamine H1 receptor
ANILERIDINE	Mu-type opioid receptor
PHENFORMIN	5'-AMP-activated protein kinase catalytic subunit alpha-1
PHENFORMIN	ATP-sensitive inward rectifier potassium channel 8
AMANTADINE	Matrix protein 2
AMANTADINE	Glutamate receptor ionotropic, NMDA 3A
AMANTADINE	Dopamine D2 receptor
AMANTADINE	Neuronal acetylcholine receptor subunit alpha-7
AMANTADINE	Neuronal acetylcholine receptor subunit alpha-4
AMANTADINE	Neuronal acetylcholine receptor subunit alpha-3
METRONIDAZOLE	Oxygen-insensitive NADPH nitroreductase
METRONIDAZOLE	Anaerobic bacterial DNA
METRONIDAZOLE	Protozoal DNA
DINOPROSTONE	Prostaglandin E2 receptor EP2 subtype
DINOPROSTONE	Prostaglandin E2 receptor EP1 subtype
DINOPROSTONE	Prostaglandin E2 receptor EP3 subtype
DINOPROSTONE	Prostaglandin E2 receptor EP4 subtype
DINOPROSTONE	Prostaglandin D2 receptor 2
ALMOTRIPTAN	5-hydroxytryptamine receptor 1D
ALMOTRIPTAN	5-hydroxytryptamine receptor 1B
SPECTINOMYCIN	30S ribosomal protein S12
KETOTIFEN	Histamine H1 receptor
KETOTIFEN	6-phosphogluconate dehydrogenase, decarboxylating
BUPRENORPHINE	Kappa-type opioid receptor
BUPRENORPHINE	Mu-type opioid receptor
BUPRENORPHINE	Delta-type opioid receptor
LEVOSIMENDAN	Troponin C, slow skeletal and cardiac muscles
LEVOSIMENDAN	ATP-sensitive inward rectifier potassium channel 11
LEVOSIMENDAN	ATP-sensitive inward rectifier potassium channel 8
LEVOSIMENDAN	cGMP-inhibited 3',5'-cyclic phosphodiesterase A
CEFORANIDE	Penicillin-binding protein 2
CYCLOBENZAPRINE	5-hydroxytryptamine receptor 2A
CYCLOBENZAPRINE	5-hydroxytryptamine receptor 2B
CYCLOBENZAPRINE	5-hydroxytryptamine receptor 2C
CYCLOBENZAPRINE	5-hydroxytryptamine receptor 6
CYCLOBENZAPRINE	Sodium-dependent serotonin transporter
CYCLOBENZAPRINE	Sodium-dependent noradrenaline transporter
CYCLOBENZAPRINE	5-hydroxytryptamine receptor 7
CYCLOBENZAPRINE	Toll-like receptor 4
CYCLOBENZAPRINE	Aldehyde oxidase
PHENOXYBENZAMINE	Alpha-1A adrenergic receptor
PHENOXYBENZAMINE	Alpha-2A adrenergic receptor
PHENOXYBENZAMINE	Alpha-2C adrenergic receptor
PHENOXYBENZAMINE	Alpha-2B adrenergic receptor
PHENOXYBENZAMINE	Calmodulin
PHENOXYBENZAMINE	Alpha-1B adrenergic receptor
PHENOXYBENZAMINE	Alpha-1D adrenergic receptor
ETRETINATE	Retinoic acid receptor alpha
ETRETINATE	Retinoic acid receptor RXR-alpha
ETRETINATE	Retinoic acid receptor beta
ETRETINATE	Retinoic acid receptor RXR-gamma
ETRETINATE	Retinoic acid receptor RXR-beta
ETRETINATE	Retinoic acid receptor gamma
FAMOTIDINE	Histamine H2 receptor
AZACITIDINE	DNA (cytosine-5)-methyltransferase 1
AZACITIDINE	RNA
AZACITIDINE	DNA
MISOPROSTOL	Prostaglandin E2 receptor EP3 subtype
MISOPROSTOL	Prostaglandin E2 receptor EP2 subtype
MISOPROSTOL	Prostaglandin E2 receptor EP1 subtype
MISOPROSTOL	Prostaglandin E2 receptor EP4 subtype
COLESEVELAM	Bile acids
METACYCLINE	16S ribosomal RNA
TIPRANAVIR	Human immunodeficiency virus type 1 protease
MESORIDAZINE	Dopamine D2 receptor
MESORIDAZINE	5-hydroxytryptamine receptor 2A
MAPROTILINE	Sodium-dependent noradrenaline transporter
MAPROTILINE	Histamine H1 receptor
MAPROTILINE	Muscarinic acetylcholine receptor M1
MAPROTILINE	Muscarinic acetylcholine receptor M2
MAPROTILINE	Muscarinic acetylcholine receptor M3
MAPROTILINE	Muscarinic acetylcholine receptor M4
MAPROTILINE	Muscarinic acetylcholine receptor M5
MAPROTILINE	Alpha-1 adrenergic receptors
MAPROTILINE	5-hydroxytryptamine receptor 2A
MAPROTILINE	5-hydroxytryptamine receptor 2C
MAPROTILINE	5-hydroxytryptamine receptor 7
MAPROTILINE	Dopamine D2 receptor
MAPROTILINE	Alpha-2 adrenergic receptors
OXYMETAZOLINE	Alpha-1A adrenergic receptor
OXYMETAZOLINE	Alpha-2A adrenergic receptor
OXYMETAZOLINE	Alpha-2A adrenergic receptor
OXYMETAZOLINE	Alpha-2B adrenergic receptor
OXYMETAZOLINE	Alpha-2C adrenergic receptor
OXYMETAZOLINE	Alpha-1B adrenergic receptor
OXYMETAZOLINE	Alpha-1D adrenergic receptor
OXYMETAZOLINE	5-hydroxytryptamine receptor 1A
OXYMETAZOLINE	5-hydroxytryptamine receptor 1B
OXYMETAZOLINE	5-hydroxytryptamine receptor 1D
OXYMETAZOLINE	5-hydroxytryptamine receptor 1C
SALICYLIC ACID	Prostaglandin G/H synthase 1
SALICYLIC ACID	Prostaglandin G/H synthase 2
SALICYLIC ACID	Aldo-keto reductase family 1 member C1
DIETHYLPROPION	Sodium-dependent noradrenaline transporter
DIETHYLPROPION	Sodium-dependent dopamine transporter
SALMETEROL	Beta-2 adrenergic receptor
SALMETEROL	Beta-1 adrenergic receptor
SALMETEROL	Beta-3 adrenergic receptor
MECLOFENAMIC ACID	Prostaglandin G/H synthase 1
MECLOFENAMIC ACID	Prostaglandin G/H synthase 2
MECLOFENAMIC ACID	Arachidonate 5-lipoxygenase
MECLOFENAMIC ACID	Potassium voltage-gated channel subfamily KQT member 2
MECLOFENAMIC ACID	Potassium voltage-gated channel subfamily KQT member 3
METHANTHELINE	Histamine H2 receptor
METHANTHELINE	Muscarinic acetylcholine receptor M1
HEXAFLURONIUM	Cholinesterase
CYCRIMINE	Muscarinic acetylcholine receptor M1
ZALCITABINE	Reverse transcriptase/RNaseH
DEMECARIUM	Acetylcholinesterase
DEMECARIUM	Cholinesterase
ACETYLSALICYLIC ACID	Prostaglandin G/H synthase 1
ACETYLSALICYLIC ACID	Prostaglandin G/H synthase 2
ACETYLSALICYLIC ACID	Aldo-keto reductase family 1 member C1
ACETYLSALICYLIC ACID	5'-AMP-activated protein kinase
ACETYLSALICYLIC ACID	Endothelin-1 receptor
ACETYLSALICYLIC ACID	Cellular tumor antigen p53
ACETYLSALICYLIC ACID	78 kDa glucose-regulated protein
ACETYLSALICYLIC ACID	78 kDa glucose-regulated protein
ACETYLSALICYLIC ACID	Ribosomal protein S6 kinase alpha-3
ACETYLSALICYLIC ACID	NF-kappa-B inhibitor alpha
ACETYLSALICYLIC ACID	Tumor necrosis factor-inducible gene 6 protein
ACETYLSALICYLIC ACID	Tumor necrosis factor-inducible gene 6 protein
ACETYLSALICYLIC ACID	Caspase-1
ACETYLSALICYLIC ACID	Caspase-1
ACETYLSALICYLIC ACID	Caspase-3
ACETYLSALICYLIC ACID	Caspase-3
ACETYLSALICYLIC ACID	G1/S-specific cyclin-D1
