0	1
QUINIDINE	Cytochrome P450 2D6
QUINIDINE	Cytochrome P450 1A2
QUINIDINE	Cytochrome P450 2E1
QUINIDINE	Cytochrome P450 1A1
QUINIDINE	Cytochrome P450 2B6
QUINIDINE	Cytochrome P450 2C9
QUINIDINE	Cytochrome P450 2C8
ZONISAMIDE	Cytochrome P450 3A4
ZONISAMIDE	Cytochrome P450 3A5
ZONISAMIDE	Cytochrome P450 2C19
ZONISAMIDE	UDP-glucuronosyltransferase 1-1
ZONISAMIDE	Aldehyde oxidase
PARICALCITOL	1,25-dihydroxyvitamin D(3) 24-hydroxylase, mitochondrial
PARICALCITOL	Cytochrome P450 3A4
PARICALCITOL	UDP-glucuronosyltransferase 1-4
TINIDAZOLE	Cytochrome P450 3A4
REPAGLINIDE	Cytochrome P450 2C8
REPAGLINIDE	Cytochrome P450 3A4
PHENFORMIN	Cytochrome P450 2D6
AMANTADINE	Aromatic-L-amino-acid decarboxylase
AMANTADINE	Amine oxidase [flavin-containing] B
METRONIDAZOLE	Cytochrome P450 2C8
METRONIDAZOLE	UDP-glucuronosyltransferase 1-1
METRONIDAZOLE	Cytochrome P450 2A6
METRONIDAZOLE	Cytochrome P450 3A5
METRONIDAZOLE	Cytochrome P450 3A7
METRONIDAZOLE	Cytochrome P450 2C9
METRONIDAZOLE	Cytochrome P450 3A4
ALMOTRIPTAN	Cytochrome P450 3A4
ALMOTRIPTAN	Cytochrome P450 2D6
ALMOTRIPTAN	Amine oxidase [flavin-containing] A
ALMOTRIPTAN	Dimethylaniline monooxygenase [N-oxide-forming] 3
ALMOTRIPTAN	Cytochrome P450 2C19
ALMOTRIPTAN	Cytochrome P450 2E1
ALMOTRIPTAN	Cytochrome P450 2C8
KETOTIFEN	UDP-glucuronosyltransferase 1-3
KETOTIFEN	UDP-glucuronosyltransferase 1-4
KETOTIFEN	UDP-glucuronosyltransferase 2B10
BUPRENORPHINE	Cytochrome P450 3A4
BUPRENORPHINE	Cytochrome P450 3A5
BUPRENORPHINE	Cytochrome P450 2C9
BUPRENORPHINE	Cytochrome P450 2C8
BUPRENORPHINE	Cytochrome P450 3A7
BUPRENORPHINE	Cytochrome P450 2D6
BUPRENORPHINE	Cytochrome P450 2C18
BUPRENORPHINE	Cytochrome P450 2C19
CYCLOBENZAPRINE	Cytochrome P450 3A4
CYCLOBENZAPRINE	Cytochrome P450 1A2
CYCLOBENZAPRINE	Cytochrome P450 2D6
CYCLOBENZAPRINE	UDP-glucuronosyltransferase 1-4
CYCLOBENZAPRINE	UDP-glucuronosyltransferase 2B10
ETRETINATE	Cytochrome P450 19A1
FAMOTIDINE	Cytochrome P450 1A2
AZACITIDINE	Cytidine deaminase
TIPRANAVIR	Cytochrome P450 2C19
TIPRANAVIR	UDP-glucuronosyltransferase 1-1
TIPRANAVIR	Cytochrome P450 3A4
TIPRANAVIR	Cytochrome P450 2D6
MESORIDAZINE	Cytochrome P450 2D6
MAPROTILINE	Cytochrome P450 1A2
MAPROTILINE	Cytochrome P450 2D6
OXYMETAZOLINE	UDP-glucuronosyltransferase 1-9
OXYMETAZOLINE	Cytochrome P450 2C19
SALICYLIC ACID	Cytochrome P450 2C9
SALMETEROL	Cytochrome P450 3A4
SALMETEROL	Cytochrome P450 3A5
SALMETEROL	Cytochrome P450 3A7
SALMETEROL	Cytochrome P450 2C8
METHANTHELINE	Acetylcholinesterase
ZALCITABINE	Deoxycytidine kinase
ACETYLSALICYLIC ACID	Cytochrome P450 2C19
ACETYLSALICYLIC ACID	Cytochrome P450 2C9
ACETYLSALICYLIC ACID	UDP-glucuronosyltransferase 1-6
ACETYLSALICYLIC ACID	Arylamine N-acetyltransferase 2
PHENPROCOUMON	Cytochrome P450 2C8
PHENPROCOUMON	Cytochrome P450 2C9
PHENPROCOUMON	Cytochrome P450 3A4
FULVESTRANT	Cytochrome P450 3A4
FULVESTRANT	UDP-glucuronosyltransferase 1-1
FELBAMATE	Cytochrome P450 2E1
FELBAMATE	Cytochrome P450 2C9
FELBAMATE	Cytochrome P450 2C19
FELBAMATE	Cytochrome P450 3A4
ISONIAZID	Arylamine N-acetyltransferase 2
ISONIAZID	Arylamine N-acetyltransferase
ISONIAZID	Cytochrome P450 2A6
ISONIAZID	Cytochrome P450 2C8
ISONIAZID	Cytochrome P450 2E1
ISONIAZID	Cytochrome P450 1A2
ISONIAZID	Cytochrome P450 2C9
ISONIAZID	Cytochrome P450 2D6
ISONIAZID	Cytochrome P450 2C19
ISONIAZID	Cytochrome P450 3A4
NARATRIPTAN	Amine oxidase [flavin-containing] A
RIZATRIPTAN	Amine oxidase [flavin-containing] A
RIZATRIPTAN	Cytochrome P450 2D6
DIRITHROMYCIN	Cytochrome P450 3A4
HYDROCODONE	Cytochrome P450 2D6
HYDROCODONE	Cytochrome P450 3A4
HYDROCODONE	Cytochrome P450 2B6
HYDROCODONE	Cytochrome P450 2C19
NORGESTIMATE	Cytochrome P450 3A4
NORGESTIMATE	Cytochrome P450 2B6
NORGESTIMATE	Cytochrome P450 2C9
NORGESTIMATE	UDP-glucuronosyltransferase 1-1
CARBOPLATIN	Xanthine dehydrogenase/oxidase
CARBOPLATIN	Myeloperoxidase
CARBOPLATIN	Glutathione S-transferase theta-1
CARBOPLATIN	Metallothionein-1A
CARBOPLATIN	Metallothionein-2
CARBOPLATIN	Superoxide dismutase [Cu-Zn]
CARBOPLATIN	Glutathione S-transferase P
CARBOPLATIN	Glutathione S-transferase Mu 1
CARBOPLATIN	NAD(P)H dehydrogenase [quinone] 1
METHYLPREDNISOLONE	20-ketosteroid reductase (20-hydroxysteroid dehydrogenase)
METHYLPREDNISOLONE	11beta-hydroxysteroid dehydrogenase
METHYLPREDNISOLONE	Cytochrome P450 3A4
METHYLPREDNISOLONE	Cytochrome P450 3A Subfamily
METHYLPREDNISOLONE	Cytochrome P450 2A6
METHYLPREDNISOLONE	Cytochrome P450 1B1
METHYLPREDNISOLONE	Cytochrome P450 2B6
METHYLPREDNISOLONE	Cytochrome P450 2C8
METHYLPREDNISOLONE	Cytochrome P450 2C19
METHYLPREDNISOLONE	Cytochrome P450 2C9
PINDOLOL	UDP-glucuronosyltransferases (UGTs)
PINDOLOL	Sulfotransferase
PINDOLOL	Cytochrome P450 2D6
ZALEPLON	Cytochrome P450 3A4
ZALEPLON	Cytochrome P450 3A5
ZALEPLON	Cytochrome P450 3A7
ZALEPLON	Aldehyde oxidase
BROMFENAC	Prostaglandin G/H synthase 2
TELMISARTAN	Cytochrome P450 2C19
TELMISARTAN	UDP-glucuronosyltransferase 1-3
METHYLDOPA	Catechol O-methyltransferase
METHYLDOPA	Aromatic-L-amino-acid decarboxylase
METHYLDOPA	Sulfotransferase
METHYLDOPA	Dopamine beta-hydroxylase
METHYLDOPA	Phenylethanolamine N-methyltransferase
ALOSETRON	Cytochrome P450 1A2
ALOSETRON	Cytochrome P450 3A4
ALOSETRON	Cytochrome P450 2C9
ALOSETRON	Cytochrome P450 2E1
AZELASTINE	Cytochrome P450 3A4
AZELASTINE	Cytochrome P450 2D6
AZELASTINE	Cytochrome P450 1A2
AZELASTINE	Cytochrome P450 2C19
AZELASTINE	Cytochrome P450 1A1
AZELASTINE	Cytochrome P450 3A5
AZELASTINE	Cytochrome P450 2C9
AZELASTINE	Cytochrome P450 2C8
AZELASTINE	Cytochrome P450 2A6
AZELASTINE	Cytochrome P450 2E1
AZELASTINE	Cytochrome P450 2B6
EZETIMIBE	UDP-glucuronosyltransferase 1-3
EZETIMIBE	UDP-glucuronosyltransferase 2B15
EZETIMIBE	UDP-glucuronosyltransferase 2B7
EZETIMIBE	Cytochrome P450 3A4
EZETIMIBE	Cytochrome P450 2C8
EZETIMIBE	UDP-glucuronosyltransferase 1-1
EDETIC ACID	Adenosine deaminase
EDETIC ACID	Serum paraoxonase/lactonase 3
EDETIC ACID	Cytochrome P450 19A1
TELITHROMYCIN	Cytochrome P450 3A4
ETHINYLESTRADIOL	Cytochrome P450 3A4
ETHINYLESTRADIOL	Cytochrome P450 2C8
ETHINYLESTRADIOL	Cytochrome P450 2C9
ETHINYLESTRADIOL	Cytochrome P450 1A2
ETHINYLESTRADIOL	Cytochrome P450 3A5
ETHINYLESTRADIOL	UDP-glucuronosyltransferase 1-4
ETHINYLESTRADIOL	UDP-glucuronosyltransferase 1-3
ETHINYLESTRADIOL	UDP-glucuronosyltransferase 1-1
ETHINYLESTRADIOL	UDP-glucuronosyltransferase 1-9
ETHINYLESTRADIOL	UDP-glucuronosyltransferase 2B7
ETHINYLESTRADIOL	Sulfotransferase 1A3/1A4
ETHINYLESTRADIOL	Estrogen sulfotransferase
ETHINYLESTRADIOL	Catechol O-methyltransferase
ETHINYLESTRADIOL	Cytochrome P450 2C19
LOMEFLOXACIN	Cytochrome P450 1A2
CYCLOPENTOLATE	Cholinesterase
RAMELTEON	Cytochrome P450 2C19
RAMELTEON	Cytochrome P450 3A4
RAMELTEON	Cytochrome P450 2C9
RAMELTEON	Cytochrome P450 1A2
ISOTRETINOIN	Cytochrome P450 3A4
FORMOTEROL	Cytochrome P450 2D6
FORMOTEROL	Cytochrome P450 2C19
FORMOTEROL	Cytochrome P450 2C9
FORMOTEROL	Cytochrome P450 2A6
FORMOTEROL	UDP-glucuronosyltransferase 1A1
FORMOTEROL	UDP-glucuronosyltransferase 1-8
FORMOTEROL	UDP-glucuronosyltransferase 1-9
FORMOTEROL	UDP-glucuronosyltransferase 2B7
FORMOTEROL	UDP-glucuronosyltransferase 2B15
GLYCOPYRRONIUM	Cytochrome P450 2D6
GLYCOPYRRONIUM	Cytochrome P450 1A2
GLYCOPYRRONIUM	Cytochrome P450 2B6
GLYCOPYRRONIUM	Cytochrome P450 2C9
GLYCOPYRRONIUM	Cytochrome P450 2C18
GLYCOPYRRONIUM	Cytochrome P450 2C19
GLYCOPYRRONIUM	Cytochrome P450 3A4
CYTARABINE	Cytochrome P450 3A4
CYTARABINE	Deoxycytidine kinase
CYTARABINE	5'-nucleotidase
CYTARABINE	Deoxycytidylate deaminase
CYTARABINE	Cytidine deaminase
DOPAMINE	Dopamine beta-hydroxylase
DOPAMINE	Amine oxidase [flavin-containing] A
DOPAMINE	Amine oxidase [flavin-containing] B
DOPAMINE	Catechol O-methyltransferase
EXEMESTANE	Cytochrome P450 19A1
EXEMESTANE	Cytochrome P450 3A4
AZATHIOPRINE	Hypoxanthine-guanine phosphoribosyltransferase
AZATHIOPRINE	Nucleotide triphosphate diphosphatase NUDT15
AZATHIOPRINE	Xanthine dehydrogenase/oxidase
AZATHIOPRINE	Thiopurine S-methyltransferase
AZATHIOPRINE	Glutathione S-transferase A1
AZATHIOPRINE	Glutathione S-transferase A2
AZATHIOPRINE	Glutathione S-transferase Mu 1
AZATHIOPRINE	Inosine-5'-monophosphate dehydrogenase 1
AZATHIOPRINE	Inosine-5'-monophosphate dehydrogenase 2
AZATHIOPRINE	GMP synthase [glutamine-hydrolyzing]
AZATHIOPRINE	Inosine triphosphate pyrophosphatase
AZATHIOPRINE	Cytochrome P450 1A2
GABAPENTIN	Branched-chain-amino-acid aminotransferase, cytosolic
DOXORUBICIN	Alcohol dehydrogenase [NADP(+)]
DOXORUBICIN	Aldose reductase
DOXORUBICIN	Aldo-keto reductase family 1 member C3
DOXORUBICIN	Aldo-keto reductase family 1 member C4
DOXORUBICIN	Aldo-keto reductase family 1 member B10
DOXORUBICIN	Carbonyl reductase [NADPH] 1
DOXORUBICIN	Carbonyl reductase [NADPH] 3
DOXORUBICIN	Cytochrome P450 1B1
DOXORUBICIN	Cytochrome P450 2B6
DOXORUBICIN	Cytochrome P450 2D6
DOXORUBICIN	Cytochrome P450 3A4
DOXORUBICIN	NADPH--cytochrome P450 reductase
DOXORUBICIN	NAD(P)H dehydrogenase [quinone] 1
DOXORUBICIN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 2, mitochondrial
DOXORUBICIN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial
DOXORUBICIN	NADH dehydrogenase [ubiquinone] iron-sulfur protein 7, mitochondrial
DOXORUBICIN	Nitric oxide synthase, brain
DOXORUBICIN	Nitric oxide synthase, endothelial
DOXORUBICIN	Nitric oxide synthase, inducible
DOXORUBICIN	Xanthine dehydrogenase/oxidase
FROVATRIPTAN	Cytochrome P450 1A2
SALBUTAMOL	Cytochrome P450 3A4
LEVOBUPIVACAINE	Cytochrome P450 3A4
LEVOBUPIVACAINE	Cytochrome P450 1A2
HYDROXYUREA	Urease subunit alpha
LETROZOLE	Cytochrome P450 2C19
LETROZOLE	UDP-glucuronosyltransferase 2B7
LETROZOLE	Cytochrome P450 3A4
LETROZOLE	Cytochrome P450 2A6
LETROZOLE	Cytochrome P450 19A1
TIOCONAZOLE	Cytochrome P450 19A1
TIOCONAZOLE	Cytochrome P450 2C19
TIOCONAZOLE	Cytochrome P450 2E1
TIOCONAZOLE	Cytochrome P450 3A4
BUSULFAN	Glutathione S-transferase Mu 1
BUSULFAN	Glutathione S-transferase P
BUSULFAN	Microsomal glutathione S-transferase 2
BUSULFAN	Cytochrome P450 3A4
BUSULFAN	Glutathione S-transferase A2
BUSULFAN	Glutathione S-transferase A1
KETOPROFEN	Cytochrome P450 2C9
KETOPROFEN	Cytochrome P450 2C8
KETOPROFEN	UDP-glucuronosyltransferase 1-1
METYRAPONE	Cytochrome P450 11B1, mitochondrial
METYRAPONE	Cytochrome P450 2E1
METYRAPONE	Cytochrome P450 11B2, mitochondrial
METYRAPONE	Cytochrome P450 2A6
METYRAPONE	Cytochrome P450 3A4
CINACALCET	Cytochrome P450 3A4
CINACALCET	Cytochrome P450 2D6
CINACALCET	Cytochrome P450 1A2
CLOBETASOL PROPIONATE	Cytochrome P450 3A4
CLOBETASOL PROPIONATE	Cytochrome P450 3A5
BALSALAZIDE	NADPH azoreductase
SULFAMETHOXAZOLE	Cytochrome P450 2C9
SULFAMETHOXAZOLE	Arylamine N-acetyltransferase 1
SULFAMETHOXAZOLE	Arylamine N-acetyltransferase 2
SULFAMETHOXAZOLE	Cytochrome P450 3A4
GLYBURIDE	Cytochrome P450 3A4
GLYBURIDE	Cytochrome P450 2C9
GLYBURIDE	Cytochrome P450 2C19
GLYBURIDE	Cytochrome P450 3A7
GLYBURIDE	Cytochrome P450 3A5
GUANFACINE	Cytochrome P450 2C19
GUANFACINE	Cytochrome P450 3A4
ISOSORBIDE MONONITRATE	Glutathione S-transferase Mu 1
ISOSORBIDE MONONITRATE	Xanthine dehydrogenase/oxidase
ISOSORBIDE MONONITRATE	Alcohol dehydrogenase class-3
TRICHLORMETHIAZIDE	Thiopurine S-methyltransferase
PHYLLOQUINONE	Leukotriene-B(4) omega-hydroxylase 1
PHYLLOQUINONE	UbiA prenyltransferase domain-containing protein 1
PHYLLOQUINONE	Vitamin K epoxide reductase complex subunit 1
FELODIPINE	Cytochrome P450 3A4
FELODIPINE	Cytochrome P450 3A5
FELODIPINE	Cytochrome P450 3A7
FELODIPINE	Cytochrome P450 2C8
FELODIPINE	Cytochrome P450 2C9
FELODIPINE	Cytochrome P450 2D6
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 2B7
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-8
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-9
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-1
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-7
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-10
MYCOPHENOLIC ACID	UDP-glucuronosyltransferase 1-6
MYCOPHENOLIC ACID	Cytochrome P450 3A4
MYCOPHENOLIC ACID	Cytochrome P450 3A5
MYCOPHENOLIC ACID	Cytochrome P450 2C8
KETOCONAZOLE	Cytochrome P450 3A4
KETOCONAZOLE	Cytochrome P450 3A5
KETOCONAZOLE	Cytochrome P450 2C19
KETOCONAZOLE	Cytochrome P450 1A1
KETOCONAZOLE	Cytochrome P450 1A2
KETOCONAZOLE	Cytochrome P450 2A6
KETOCONAZOLE	Cytochrome P450 1B1
KETOCONAZOLE	Cytochrome P450 2B6
KETOCONAZOLE	Cytochrome P450 2C8
KETOCONAZOLE	Cytochrome P450 2C9
KETOCONAZOLE	Cytochrome P450 2D6
KETOCONAZOLE	Cytochrome P450 11B1, mitochondrial
KETOCONAZOLE	UDP-glucuronosyltransferase 1-1
KETOCONAZOLE	UDP-glucuronosyltransferase 1-7
KETOCONAZOLE	UDP-glucuronosyltransferase 2B7
KETOCONAZOLE	Cytochrome P450 4F12
KETOCONAZOLE	Cytochrome P450 19A1
KETOCONAZOLE	Leukotriene-B(4) omega-hydroxylase 1
METHOXYFLURANE	Cytochrome P450 1A2
METHOXYFLURANE	Cytochrome P450 2A6
METHOXYFLURANE	Cytochrome P450 2B6
METHOXYFLURANE	Cytochrome P450 2C9
METHOXYFLURANE	Cytochrome P450 2D6
METHOXYFLURANE	Cytochrome P450 3A4
METHOXYFLURANE	Cytochrome P450 2E1
IRBESARTAN	UDP-glucuronosyltransferase 1-3
IRBESARTAN	Prostaglandin G/H synthase 1
IRBESARTAN	Cytochrome P450 3A4
IRBESARTAN	Cytochrome P450 2C9
IRBESARTAN	Cytochrome P450 2C8
PROBENECID	Cytochrome P450 2C8
PROBENECID	Cytochrome P450 3A4
PROBENECID	UDP-glucuronosyltransferase 1-1
PROBENECID	Cytochrome P450 2C9
MERCAPTOPURINE	Aldehyde oxidase
MERCAPTOPURINE	Thiopurine S-methyltransferase
MERCAPTOPURINE	Xanthine dehydrogenase/oxidase
PROCAINAMIDE	Cytochrome P450 2D6
PROCAINAMIDE	Cholinesterase
TOLTERODINE	Cytochrome P450 2C9
TOLTERODINE	Cytochrome P450 2C19
TOLTERODINE	Cytochrome P450 2D6
TOLTERODINE	Cytochrome P450 3A4
SELEGILINE	Cytochrome P450 2B6
SELEGILINE	Cytochrome P450 3A4
SELEGILINE	Cytochrome P450 2A6
SELEGILINE	Cytochrome P450 1A2
SELEGILINE	Cytochrome P450 2C19
SELEGILINE	Cytochrome P450 2C8
SELEGILINE	Cytochrome P450 2C9
SELEGILINE	Cytochrome P450 2D6
FENOFIBRATE	UDP-glucuronosyltransferase 1-9
FENOFIBRATE	Liver carboxylesterase 1
FENOFIBRATE	Carbonyl reductase [NADPH] 1
FENOFIBRATE	Cytochrome P450 2C8
FENOFIBRATE	Cytochrome P450 2C19
FENOFIBRATE	Cytochrome P450 2A6
FENOFIBRATE	Aldo-keto reductase family 1 member C1
FENOFIBRATE	Aldo-keto reductase family 1 member C2
FENOFIBRATE	Aldo-keto reductase family 1 member C3
FENOFIBRATE	Aldose reductase
FENOFIBRATE	Cytochrome P450 2C9
THALIDOMIDE	Cytochrome P450 1A1
THALIDOMIDE	Cytochrome P450 2B6
THALIDOMIDE	Cytochrome P450 2C9
THALIDOMIDE	Cytochrome P450 3A4
THALIDOMIDE	Cytochrome P450 2C19
THALIDOMIDE	Cytochrome P450 3A5
THALIDOMIDE	Prostaglandin G/H synthase 1
THALIDOMIDE	Prostaglandin G/H synthase 2
MEMANTINE	Cytochrome P450 2A6
MEMANTINE	Cytochrome P450 2C19
MEMANTINE	Cytochrome P450 2B6
GATIFLOXACIN	Cytochrome P450 1A2
RIFAMPICIN	Cytochrome P450 2A6
RIFAMPICIN	Cytochrome P450 2E1
RIFAMPICIN	Cytochrome P450 3A43
RIFAMPICIN	Cytochrome P450 3A7
RIFAMPICIN	UDP-glucuronosyltransferase 1-9
RIFAMPICIN	Cytochrome P450 3A5
RIFAMPICIN	Cytochrome P450 3A4
RIFAMPICIN	Cytochrome P450 1A2
RIFAMPICIN	Cytochrome P450 2C8
RIFAMPICIN	UDP-glucuronosyltransferase 1-1
RIFAMPICIN	Cytochrome P450 2C9
RIFAMPICIN	Cytochrome P450 2B6
RIFAMPICIN	Cytochrome P450 2C19
LUBIPROSTONE	Carbonyl reductase [NADPH] 1
FLUOCINONIDE	Cytochrome P450 3A4
FLUOCINONIDE	Cytochrome P450 3A5
ABACAVIR	Adenosine kinase
ABACAVIR	Alcohol dehydrogenase 6
ABACAVIR	UDP-glucuronosyltransferase 1-1
ERGOLOID MESYLATE	Cytochrome P450 3A4
IBUPROFEN	Cytochrome P450 2C9
IBUPROFEN	Cytochrome P450 2C8
IBUPROFEN	Cytochrome P450 2C19
IBUPROFEN	UDP-glucuronosyltransferase 1-3
IBUPROFEN	UDP-glucuronosyltransferase 1-9
IBUPROFEN	UDP-glucuronosyltransferase 2B4
IBUPROFEN	UDP-glucuronosyltransferase 2B7
IBUPROFEN	Alpha-methylacyl-CoA racemase
IBUPROFEN	Cytochrome P450 3A4
BENZYLPENICILLIN	Beta-lactamase TEM
NITRENDIPINE	Cytochrome P450 3A4
NITRENDIPINE	Cytochrome P450 3A5
NITRENDIPINE	Cytochrome P450 3A7
TOCAINIDE	Cytochrome P450 1A2
PRAZIQUANTEL	Cytochrome P450 1A2
PRAZIQUANTEL	Cytochrome P450 2C19
PRAZIQUANTEL	Cytochrome P450 3A4
PRAZIQUANTEL	Cytochrome P450 3A5
NORFLOXACIN	Cytochrome P450 1A2
NORFLOXACIN	Cytochrome P450 1A1
NORFLOXACIN	Cytochrome P450 3A4
NORFLOXACIN	Cytochrome P450 3A7
AMOXICILLIN	Cytochrome P450 2C8
AMOXICILLIN	Beta-lactamase 2
OXYBUTYNIN	Cytochrome P450 3A4
OXYBUTYNIN	Cytochrome P450 2C8
OXYBUTYNIN	Cytochrome P450 2D6
OXYBUTYNIN	Cytochrome P450 3A5
ISOPRENALINE	Cytochrome P450 1A1
ISOPRENALINE	Cytochrome P450 1B1
ISOPRENALINE	Catechol O-methyltransferase
ISOPRENALINE	Cholinesterase
MELATONIN	Cytochrome P450 1A1
MELATONIN	Cytochrome P450 1A2
MELATONIN	Cytochrome P450 1B1
MELATONIN	Cytochrome P450 2C19
MELATONIN	Cytochrome P450 2C9
MELATONIN	Acetylserotonin O-methyltransferase
MELATONIN	Indoleamine 2,3-dioxygenase 1
MELATONIN	Myeloperoxidase
MELATONIN	Cytochrome P450 19A1
GLIPIZIDE	UDP-glucuronosyltransferase 1-1
GLIPIZIDE	Cytochrome P450 2C9
CLONAZEPAM	Cytochrome P450 2E1
CLONAZEPAM	Arylamine N-acetyltransferase 2
CLONAZEPAM	Cytochrome P450 3A4
PROMETHAZINE	Cytochrome P450 2C9
PROMETHAZINE	Cytochrome P450 2D6
PROMETHAZINE	Cytochrome P450 2B6
MEQUITAZINE	Cytochrome P450 3A4
MEQUITAZINE	Cytochrome P450 2D6
ATAZANAVIR	Cytochrome P450 3A4
ATAZANAVIR	Cytochrome P450 2C9
ATAZANAVIR	UDP-glucuronosyltransferase 1-1
ATAZANAVIR	Cytochrome P450 2C8
ATAZANAVIR	Cytochrome P450 1A2
ATAZANAVIR	Cytochrome P450 3A5
ATAZANAVIR	Cytochrome P450 3A7
PERHEXILINE	Cytochrome P450 2B6
PERHEXILINE	Cytochrome P450 3A4
PERHEXILINE	Cytochrome P450 2D6
DIPHENHYDRAMINE	Prostaglandin G/H synthase 1
DIPHENHYDRAMINE	Cytochrome P450 2D6
DIPHENHYDRAMINE	Cytochrome P450 2C9
DIPHENHYDRAMINE	Cytochrome P450 2C19
ATORVASTATIN	Cytochrome P450 3A4
ATORVASTATIN	Cytochrome P450 3A5
ATORVASTATIN	Cytochrome P450 3A7
ATORVASTATIN	Cytochrome P450 2C8
ATORVASTATIN	Cytochrome P450 2D6
ATORVASTATIN	Cytochrome P450 2C9
ATORVASTATIN	Cytochrome P450 2C19
ATORVASTATIN	Cytochrome P450 2B6
ATORVASTATIN	UDP-glucuronosyltransferase 1-1
ATORVASTATIN	UDP-glucuronosyltransferase 1-3
TEGASEROD	Cytochrome P450 1A2
TEGASEROD	Cytochrome P450 2C8
TEGASEROD	Cytochrome P450 2D6
TEGASEROD	Cytochrome P450 2E1
VIGABATRIN	Cytochrome P450 2C9
ORLISTAT	Cytochrome P450 3A4
ORLISTAT	Cytosolic phospholipase A2
ORLISTAT	Fatty acid synthase
PILOCARPINE	Cytochrome P450 3A4
PILOCARPINE	Cytochrome P450 2A6
PILOCARPINE	Serum paraoxonase/arylesterase 1
BENZOCAINE	Cytochrome P450 1A2
BENZOCAINE	Cytochrome P450 2B6
BENZOCAINE	Cytochrome P450 2C19
BENZOCAINE	Cytochrome P450 2D6
BENZOCAINE	Cytochrome P450 2E1
BENZOCAINE	Liver carboxylesterase 1
PRIMAQUINE	Cytochrome P450 3A4
PRIMAQUINE	Cytochrome P450 1A2
PRIMAQUINE	Cytochrome P450 2D6
PRIMAQUINE	Cytochrome P450 1A1
PRIMAQUINE	Cytochrome P450 1B1
DIMETHYL SULFOXIDE	Cytochrome P450 2C19
DIMETHYL SULFOXIDE	Cytochrome P450 2D6
DIMETHYL SULFOXIDE	Cytochrome P450 3A4
HESPERETIN	Cytochrome P450 1A2
FLUVASTATIN	Cytochrome P450 1A1
FLUVASTATIN	Cytochrome P450 3A4
FLUVASTATIN	Cytochrome P450 3A5
FLUVASTATIN	Cytochrome P450 2C8
FLUVASTATIN	Cytochrome P450 2C9
FLUVASTATIN	Cytochrome P450 2C19
FLUVASTATIN	Cytochrome P450 2D6
FLUVASTATIN	UDP-glucuronosyltransferase 1-1
FLUVASTATIN	UDP-glucuronosyltransferase 1-3
FLUVASTATIN	UDP-glucuronosyltransferase 2B7
FLUVASTATIN	Cytochrome P450 2B6
OXAMNIQUINE	Cytochrome P450 2D6
LEFLUNOMIDE	Cytochrome P450 2C9
LEFLUNOMIDE	Cytochrome P450 1A2
ROSUVASTATIN	Cytochrome P450 2C9
PIMOZIDE	Cytochrome P450 2D6
PIMOZIDE	Cytochrome P450 3A4
PIMOZIDE	Cytochrome P450 1A2
PIMOZIDE	Cytochrome P450 3A5
PIMOZIDE	Cytochrome P450 3A7
CAPECITABINE	Thymidine phosphorylase
CAPECITABINE	Liver carboxylesterase 1
CAPECITABINE	Cytidine deaminase
CAPECITABINE	Cytochrome P450 2C9
CAPECITABINE	Uridine phosphorylase 1
CAPECITABINE	Uridine phosphorylase 2
QUINACRINE	Cytochrome P450 3A4
QUINACRINE	Cytochrome P450 3A5
QUINACRINE	Histamine N-methyltransferase
SERTRALINE	Cytochrome P450 3A4
SERTRALINE	Cytochrome P450 2D6
SERTRALINE	Cytochrome P450 2C19
SERTRALINE	Cytochrome P450 2C9
SERTRALINE	Cytochrome P450 2B6
SERTRALINE	Amine oxidase [flavin-containing] B
SERTRALINE	Amine oxidase [flavin-containing] A
SERTRALINE	CYP2B protein
SERTRALINE	Cytochrome P450 2E1
SIBUTRAMINE	Cytochrome P450 3A4
HEPARIN	Heparanase
MICONAZOLE	Cytochrome P450 2C9
MICONAZOLE	Cytochrome P450 2C19
MICONAZOLE	Cytochrome P450 2A6
MICONAZOLE	Cytochrome P450 2E1
MICONAZOLE	Cytochrome P450 3A4
MICONAZOLE	Cytochrome P450 2B6
MICONAZOLE	Cytochrome P450 2D6
MICONAZOLE	Cytochrome P450 2C8
MICONAZOLE	Cytochrome P450 11B1, mitochondrial
MICONAZOLE	Lanosterol 14-alpha demethylase
MICONAZOLE	Cytochrome P450 19A1
CHLORPHENIRAMINE	Cytochrome P450 3A4
CHLORPHENIRAMINE	Cytochrome P450 2D6
CHLORPHENIRAMINE	Cytochrome P450 3A5
CHLORPHENIRAMINE	Cytochrome P450 3A7
NIFEDIPINE	Cytochrome P450 3A4
NIFEDIPINE	Cytochrome P450 2D6
NIFEDIPINE	Cytochrome P450 1A2
NIFEDIPINE	Cytochrome P450 2A6
NIFEDIPINE	Cytochrome P450 2C8
NIFEDIPINE	Cytochrome P450 1A1
NIFEDIPINE	Cytochrome P450 2B6
NIFEDIPINE	Cytochrome P450 2E1
